uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
2024-09-499486855,eng,True,2024-09-29,01:50:52,2024-09-29T01:50:52Z,2024-09-28T19:00:01Z,news,0.0,https://www.nbcdfw.com/news/business/money-report/are-immigrants-taking-jobs-from-native-u-s-workers-heres-what-economists-say/3657453/?os=svergi&ref=app,Are immigrants taking jobs from 'native' U.S. workers? Here's what economists say,"Immigration is also a top issue for Republican voters: 82% of Trump supporters say immigration is ""very important"" to their vote in the 2024 presidential election, second only to the economy, ...","{'uri': ['greg_iacurci@nbcdfw.com'], 'name': ['Greg Iacurci'], 'type': ['author'], 'isAgency': [False]}",https://media.nbcdfw.com/2024/09/108039647-1727360125710-gettyimages-2170598994-moreno-2024uspr240910_npsCI.jpeg?quality=85&strip=all&resize=1200%2C675,0.2235,465270652,1,nbcdfw.com,news,NBC 5 Dallas-Fort Worth,,2024-09-29
8341548151,eng,False,2024-09-29,01:30:10,2024-09-29T01:30:10Z,2024-09-29T01:29:44Z,news,0.0,https://economictimes.indiatimes.com/news/international/world-news/us-presidential-election-2024-polls-show-tight-race-between-donald-trump-and-kamala-harris-hints-at-a-270-268-result/articleshow/113777481.cms,"US Presidential Election 2024: Polls show tight race between Donald Trump and Kamala Harris, hints at a 270-268 result","With the 2024 presidential election approaching, Donald Trump and Kamala Harris are in a tight race. New York Times/Siena College polls show Harris with a slight lead in key battleground states. The ...",[],"https://img.etimg.com/thumb/msid-113777593,width-1200,height-630,imgsize-1672465,overlay-economictimes/photo.jpg",-0.0588,465269410,15,economictimes.indiatimes.com,news,Economic Times,,2024-09-29
8341546553,eng,False,2024-09-29,01:25:36,2024-09-29T01:25:36Z,2024-09-29T01:25:22Z,news,0.0,https://resistthemainstream.com/lib-outlet-praises-trump-for-diversifying-the-gop/,Lib Outlet Praises Trump for Diversifying the GOP,"Gage Skidmore from Surprise, AZ, United States of America, CC BY-SA 2.0, via Wikimedia Commons, Cropped by Resist the Mainstream

In a surprising twist that defies conventional political wisdom, the ...","{'uri': ['anthony_gonzalez@resistthemainstream.com'], 'name': ['Anthony Gonzalez'], 'type': ['author'], 'isAgency': [False]}",https://resistthemainstream.com/wp-content/uploads/2024/07/Untitled-design-60.png,0.4588,465269136,1,resistthemainstream.com,news,Resist the Mainstream,,2024-09-29
2024-09-499473052,eng,True,2024-09-29,01:04:33,2024-09-29T01:04:33Z,2024-09-28T19:00:01Z,news,0.0,https://www.nbcdfw.com/news/business/money-report/are-immigrants-taking-jobs-from-native-u-s-workers-heres-what-economists-say/3657453/?os=nirstv&ref=app,Are immigrants taking jobs from 'native' U.S. workers? Here's what economists say,"Immigration is also a top issue for Republican voters: 82% of Trump supporters say immigration is ""very important"" to their vote in the 2024 presidential election, second only to the economy, ...","{'uri': ['greg_iacurci@nbcdfw.com'], 'name': ['Greg Iacurci'], 'type': ['author'], 'isAgency': [False]}",https://media.nbcdfw.com/2024/09/108039647-1727360125710-gettyimages-2170598994-moreno-2024uspr240910_npsCI.jpeg?quality=85&strip=all&resize=1200%2C675,0.2235,465267873,1,nbcdfw.com,news,NBC 5 Dallas-Fort Worth,,2024-09-29
8341535749,eng,True,2024-09-29,01:02:56,2024-09-29T01:02:56Z,2024-09-29T01:01:47Z,news,0.0,https://flaglerlive.com/post-election-violence/,Post-Election Violence Could Be Worse Than Jan. 6 | FlaglerLive,"Should Americans be bracing for bloodshed if Donald Trump loses the 2024 presidential election?

As a political scientist who studies American politics, I can easily imagine a repeat of the Jan. 6, ...",[],https://i0.wp.com/flaglerlive.com/wp-content/uploads/insurrection-6.jpg?fit=1000%2C667&ssl=1,0.0039,465267776,1,flaglerlive.com,news,FlaglerLive,,2024-09-29
8341527223,eng,True,2024-09-29,00:43:19,2024-09-29T00:43:19Z,2024-09-29T00:41:43Z,news,0.0,https://dnyuz.com/2024/09/28/trump-savages-kamala-harris-in-fiery-wisconsin-speech/,Trump savages Kamala Harris in fiery Wisconsin speech,"Former President Trump savaged Vice President Harris as ""mentally impaired"" as he took the border ""czar"" to task during a long and graphic campaign stemwinder in Wisconsin on Saturday.

""Joe Biden ...",[],https://dnyuz.com/wp-content/uploads/2024/09/Trump-savages-Kamala-Harris-in-fiery-Wisconsin-speech.jpg,-0.3804,465266599,1,dnyuz.com,news,DNyuz,,2024-09-29
8341518759,eng,False,2024-09-29,00:23:01,2024-09-29T00:23:01Z,2024-09-29T00:22:28Z,news,0.0,https://radio.foxnews.com/2024/09/28/extra-bill-hemmer-explains-how-georgia-became-the-2024-battleground-to-watch/,Extra: Bill Hemmer Explains How Georgia Became The 2024 Battleground To Watch,"Georgia has emerged as one of the pivotal swing states anticipated to play a decisive role in the 2024 presidential election. For decades, it was solidly red, reliably delivering electoral votes to ...","{'uri': ['john_toldi@radio.foxnews.com'], 'name': ['John Toldi'], 'type': ['author'], 'isAgency': [False]}",https://static.foxnews.com/radio.foxnews.com/content/uploads/2024/01/RundownEveningEdition.jpg,0.2784,465265381,1,radio.foxnews.com,news,FOX News Radio,,2024-09-29
8341510798,eng,False,2024-09-29,00:07:21,2024-09-29T00:07:21Z,2024-09-29T00:07:06Z,news,0.0,https://resistthemainstream.com/biden-harris-admin-slammed-for-promoting-vp-in-unusual-way/,Biden/Harris Admin Slammed for Promoting VP in Unusual Way,"Screenshot / YouTube, Fox News, Cropped by Resist the Mainstream

The Biden administration is facing criticism for allegedly using taxpayer resources to promote Vice President Kamala Harris ahead of ...","{'uri': ['anthony_gonzalez@resistthemainstream.com'], 'name': ['Anthony Gonzalez'], 'type': ['author'], 'isAgency': [False]}",https://resistthemainstream.com/wp-content/uploads/2024/07/Untitled-design-66.png,0.1451,465264441,1,resistthemainstream.com,news,Resist the Mainstream,,2024-09-29
2024-09-499450150,eng,False,2024-09-28,23:49:11,2024-09-28T23:49:11Z,2024-09-28T23:48:40Z,news,0.5176,http://island.lk/welcome-comrade-anura/,"Welcome, Comrade Anura!","The 2019 and 2024 Sri Lankan presidential elections saw significant shifts in political leadership and voter preferences.

In 2019, Gotabaya Rajapaksa, representing the Sri Lanka Podujana Peramuna ...","{'uri': ['thilina_walpola@island.lk'], 'name': ['Thilina Walpola'], 'type': ['author'], 'isAgency': [False]}",http://island.lk/wp-content/uploads/2024/09/20240928_101211-1.jpg,0.0902,465263351,1,island.lk,news,The Island,eng-9943620,2024-09-29
2024-09-499441665,eng,False,2024-09-28,23:15:00,2024-09-28T23:15:00Z,2024-09-28T23:00:02Z,news,0.0,https://finance.yahoo.com/news/trump-vs-harris-americans-think-120007383.html,Trump vs. Harris: Here's Who Americans Think Would Do a Better Job at Protecting Social Security,"Since it was signed into law in the mid-1930s, Social Security has been a staple for Americans. The program was established to provide a financial safety net for retired workers over age 64. As of ...","{'uri': ['angela_mae@finance.yahoo.com'], 'name': ['Angela Mae'], 'type': ['author'], 'isAgency': [False]}",https://s.yimg.com/ny/api/res/1.2/ratbsflZfBU2O3.w625aLQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU7Y2Y9d2VicA--/https://media.zenfs.com/en/gobankingrates_644/f951b9ac2545d820f799e0a7dec1300d,0.4275,465261300,1,finance.yahoo.com,news,Yahoo! Finance,,2024-09-29
8341483108,eng,False,2024-09-28,23:06:27,2024-09-28T23:06:27Z,2024-09-28T23:05:50Z,news,0.5333,https://www.snopes.com//collections/walz-2024-presidential-campaign/,Every Claim About Walz We've Fact-Checked During 2024 Presidential Campaign,"Rumors about Walz, his family and even his dog have spread since Vice President Kamala Harris tapped him as her running mate.

We quickly became familiar with Minnesota Gov. Tim Walz while tracking ...",[],https://mediaproxy.snopes.com/width/1200/https://media.snopes.com/2024/09/walz_collection.png,0.1608,465260787,1,snopes.com,news,Snopes,eng-9941990,2024-09-29
8341479217,eng,False,2024-09-28,22:56:19,2024-09-28T22:56:19Z,2024-09-28T22:55:37Z,news,0.0,https://www.tmz.com/2024/09/28/naked-donald-trump-statue-off-freeway/,43-Foot-Tall Naked Donald Trump Towers Over Las Vegas Freeway,"The 2024 presidential election just gets weirder and weirder ... 'cause a statue of Donald Trump is towering over Las Vegas -- depicting the former prez in his birthday suit.

The art piece depicting ...",[],https://imagez.tmz.com/image/64/16by9/2024/09/28/64638aa39c6c4f92a2e07c53494f3c87_xl.jpg,-0.1294,465260179,1,tmz.com,news,TMZ,,2024-09-29
8341476954,eng,False,2024-09-28,22:52:21,2024-09-28T22:52:21Z,2024-09-28T22:50:35Z,news,0.8039,https://exbulletin.com/politics/2854176/,Harris goes to the border to criticize Trump for blocking the bill to solve migration problems: he prefers to run on an issue - ExBulletin,Vice President Kamala Harris went on the offensive against former President Donald Trump on immigration Friday during her visit to Arizona's southern border as she tried to reverse a political ...,[],"https://media.cnn.com/api/v1/images/stellar/prod/2024-09-26t212206z-1022777152-rc2l8aaxahmx-rtrmadp-3-usa-election-harris.jpg?c=16x9&q=w_800,c_fill",0.0667,465259941,1,exbulletin.com,news,ExBulletin,eng-9942157,2024-09-29
8341473599,eng,False,2024-09-28,22:43:08,2024-09-28T22:43:08Z,2024-09-28T22:42:30Z,news,0.0,https://www.democraticunderground.com/10143314580,"In Pennsylvania, the Ukraine vote could prove pivotal","Source: The Hill

09/28/24 12:00 PM ET

Vera Andryczyk is a card-carrying member of the Republican Party in Pennsylvania, but as a Ukrainian-American, she's putting her efforts into canvassing for ...",[],,0.3098,465259388,1,democraticunderground.com,news,Democratic Underground,,2024-09-29
8341470903,eng,False,2024-09-28,22:37:02,2024-09-28T22:37:02Z,2024-09-28T22:36:49Z,news,0.0,https://nypost.com/2024/09/28/us-news/trump-savages-kamala-harris-in-fiery-wisconsin-speech/,Trump savages Kamala Harris in fiery Wisconsin speech,"Former President Trump savaged Vice President Harris as ""mentally impaired"" as he took the border ""czar"" to task during a long and graphic campaign stemwinder in Wisconsin on Saturday.

""Joe Biden ...",[],https://nypost.com/wp-content/uploads/sites/2/2024/09/90614732.jpg?quality=75&strip=all&w=1024,-0.3804,465259022,1,nypost.com,news,New York Post,,2024-09-29
8341464926,eng,False,2024-09-28,22:25:12,2024-09-28T22:25:12Z,2024-09-28T22:24:31Z,news,0.0,https://www.inquisitr.com/megyn-kelly-applauds-donald-trumps-smart-comment-about-hate-for-taylor-swift,Megyn Kelly Applauds Donald Trump's 'Smart' Comment About 'Hate' for Taylor Swift,"Donald Trump's latest harsh comment regarding Taylor Swift is, according to Megyn Kelly, in line with a strategically astute tactic. During Thursday's broadcast of The Megyn Kelly Show (which aired on ...",[],https://dab57h0r8ahff.cloudfront.net/717838/uploads/2d8ff960-7d84-11ef-b646-83383586a2f8_1200_630.jpeg,-0.1451,465258312,1,inquisitr.com,news,The Inquisitr,,2024-09-29
2024-09-499416250,eng,True,2024-09-28,21:58:58,2024-09-28T21:58:58Z,2024-09-28T16:00:00Z,news,0.0,https://www.aol.com/pennsylvania-ukraine-vote-could-prove-160000391.html,"In Pennsylvania, the Ukraine vote could prove pivotal","In Pennsylvania, the Ukraine vote could prove pivotal

Laura Kelly

September 28, 2024 at 6:00 PM

Vera Andryczyk is a card-carrying member of the Republican Party in Pennsylvania, but as a ...",[],https://media.zenfs.com/en/aol_the_hill_articles_315/7d26c291055e2dcdd5b6e0f7850b86b4,0.3412,465256738,1,aol.com,news,Aol,,2024-09-29
2024-09-499415875,eng,False,2024-09-28,21:58:04,2024-09-28T21:58:04Z,2024-09-28T00:00:00Z,news,0.549,https://www.techopedia.com/news/justice-department-charges-iranians-blamed-for-trump-campaign-hack,Justice Department Charges Iranians Blamed for Trump Campaign Hack,The US government indicted several Iranian hackers for stealing Trump campaign materials. US attorney general Merrick Garland stated that the hackers were attempting to undermine former President ...,[],https://www.techopedia.com/wp-content/uploads/2024/09/Justice-Department-Charges-Iranians-Blamed-for-Trump-Campaign-Hack.jpeg,-0.1216,465256684,1,techopedia.com,news,Techopedia,eng-9941971,2024-09-29
8341449474,eng,True,2024-09-28,21:57:07,2024-09-28T21:57:07Z,2024-09-28T21:56:22Z,news,0.0,https://www.yahoo.com/news/pennsylvania-ukraine-vote-could-prove-160000245.html,"In Pennsylvania, the Ukraine vote could prove pivotal","Vera Andryczyk is a card-carrying member of the Republican Party in Pennsylvania, but as a Ukrainian-American, she's putting her efforts into canvassing for Vice President Harris and reelecting the ...",[],https://media.zenfs.com/en/the_hill_articles_341/7d26c291055e2dcdd5b6e0f7850b86b4,0.3333,465256627,1,yahoo.com,news,Yahoo,,2024-09-29
8341434937,eng,False,2024-09-28,21:32:26,2024-09-28T21:32:26Z,2024-09-28T21:31:25Z,news,0.0,https://nybreaking.com/how-west-coast-states-primaries-may-predict-the-outcome-of-trump-and-kamalas-election-night/,How West Coast State's Primaries May Predict The Outcome Of Trump And Kamala's Election Night - Ny Breaking News,"Political observers are now pointing to the primary results in Washington state as a sign of how the 2024 presidential election between Donald Trump and Kamala Harris could go.

The Washington ...",[],https://nybreaking.com/wp-content/uploads/2024/09/How-West-Coast-states-primaries-may-predict-the-outcome-of.jpg,0.349,465255146,1,nybreaking.com,news,NY Breaking News,,2024-09-29
2024-09-499400172,eng,False,2024-09-28,21:13:28,2024-09-28T21:13:28Z,2024-09-28T20:51:14Z,news,0.0,https://sonsoflibertymedia.com/how-will-the-outcome-of-the-election-affect-the-economy/,"How Will the Outcome of the Election Affect the Economy? "" Sons of Liberty Media","A lot is riding on the upcoming election, and there are financial changes you may want to make before it happens.

If you have your money in the banking system, now could be the time to move it to a ...","{'uri': ['daisy_luther@sonsoflibertymedia.com'], 'name': ['Daisy Luther'], 'type': ['author'], 'isAgency': [False]}",https://sonsoflibertymedia.com/wp-content/uploads/2024/09/gold-and-silver-e1727556668203.png,0.2549,465254008,1,sonsoflibertymedia.com,news,Sons of Liberty Media,,2024-09-29
8341414222,eng,False,2024-09-28,20:58:52,2024-09-28T20:58:52Z,2024-09-28T20:58:16Z,news,0.0,https://thewashingtonstandard.com/how-will-the-outcome-of-the-election-affect-the-economy/,How Will the Outcome of the Election Affect the Economy?,"Home""Economy""How Will the Outcome of the Election Affect the Economy? Economy How Will the Outcome of the Election Affect the Economy? Daisy Luther 2024-09-28 Daisy Luther / September 28, 2024 0 ...","{'uri': ['daisy_luther@thewashingtonstandard.com'], 'name': ['Daisy Luther'], 'type': ['author'], 'isAgency': [False]}",https://thewashingtonstandard.com/wp-content/uploads/2024/09/gold-and-silver-e1727556197140.jpg,0.3333,465253132,1,thewashingtonstandard.com,news,The Washington Standard,,2024-09-29
8341410115,eng,False,2024-09-28,20:52:01,2024-09-28T20:52:01Z,2024-09-28T20:51:32Z,news,0.0,https://www.dailymail.co.uk/news/article-13902619/west-coast-state-primaries-donald-trump-kamala-harris-election-night.html,How West Coast state's primaries may predict the presidential outcome,"Political observers are now pointing to the primary results in Washington state as a sign for how the 2024 presidential election between Donald Trump and Kamala Harris might go.

Washington's ...",[],https://i.dailymail.co.uk/1s/2024/09/28/21/90223393-0-image-m-22_1727555454655.jpg,0.3725,465252721,1,dailymail.co.uk,news,Daily Mail Online,,2024-09-29
2024-09-499371687,eng,True,2024-09-28,20:03:41,2024-09-28T20:03:41Z,2024-09-28T19:30:01Z,news,0.0,https://www.yourerie.com/hill-politics/in-pennsylvania-the-ukraine-vote-could-prove-pivotal/,"In Pennsylvania, the Ukraine vote could prove pivotal","Vera Andryczyk is a card-carrying member of the Republican Party in Pennsylvania, but as a Ukrainian-American, she's putting her efforts into canvassing for Vice President Harris and reelecting the ...","{'uri': ['alex_gangitano@yourerie.com'], 'name': ['Alex Gangitano'], 'type': ['author'], 'isAgency': [False]}",https://www.yourerie.com/wp-content/uploads/sites/27/2024/09/Ukraine-Pennsylvania_092824_AP_Gene-PuskarEvan-VucciSusan-Walsh-and-Laurence-Kesterson.png?strip=1&w=640,0.2784,465249821,1,yourerie.com,news,WJET-TV,,2024-09-29
8341373526,eng,False,2024-09-28,19:52:55,2024-09-28T19:52:55Z,2024-09-28T19:52:30Z,news,0.7882,https://www.cbssports.com/general/news/kamala-harris-campaign-announces-athletes-for-harris-steve-kerr-magic-johnson-among-10-co-chairs/,"Kamala Harris campaign announces 'Athletes for Harris': Steve Kerr, Magic Johnson among 10 co-chairs - CBSSports.com","More than 75 current and former athletes are formally supporting the Harris-Walz ticket Getty Images

Athletes and coaches from across several sports have officially thrown their support behind Vice ...","{'uri': ['austin_nivison@cbssports.com'], 'name': ['Austin Nivison'], 'type': ['author'], 'isAgency': [False]}",https://sportshub.cbsistatic.com/i/r/2024/09/28/2bbd4884-1eb5-4902-a52a-519224a72b89/thumbnail/1200x675/41c6cc4c17099f271868633a558273d4/gettyimages-2161144455-1.jpg,0.3333,465249175,1,cbssports.com,news,CBS Sports,eng-9946733,2024-09-29
8341369315,eng,False,2024-09-28,19:49:33,2024-09-28T19:49:33Z,2024-09-28T19:46:21Z,news,0.7255,https://exbulletin.com/politics/2854124/,Donald Trump's very good week - ExBulletin,"Former President Donald Trump had a strong final week of September as the presidential race enters the homestretch.

With less than six weeks until Election Day, the election remains, by all accounts, ...",[],https://d.newsweek.com/en/full/2482643/donald-trump-great-week.jpg,0.2627,465248973,1,exbulletin.com,news,ExBulletin,eng-9946230,2024-09-29
8341367064,eng,False,2024-09-28,19:42:53,2024-09-28T19:42:53Z,2024-09-28T19:42:35Z,news,0.0,https://www.benzinga.com/news/24/09/41080334/ginni-thomas-impersonated-by-iranian-hackers-in-targeted-scheme-against-trump-campaign-u-s-indictmen,"Ginni Thomas Impersonated By Iranian Hackers in Targeted Scheme Against Trump Campaign, U.S. Indictment Alleges","The hackers accessed a Trump campaign official's email, stealing debate prep materials and concerns over foreign election interference.

Ginni Thomas, a conservative activist and the wife of Supreme ...","{'uri': ['nabaparna_bhattacharya@benzinga.com'], 'name': ['Nabaparna Bhattacharya'], 'type': ['author'], 'isAgency': [False]}",https://cdn.benzinga.com/files/images/story/2024/09/28/Flags-Of-Usa-And-Iran.jpeg?width=1200&height=800&fit=crop,-0.0902,465248573,1,benzinga.com,news,Benzinga,,2024-09-29
2024-09-499348333,eng,True,2024-09-28,19:12:53,2024-09-28T19:12:53Z,2024-09-28T16:01:41Z,news,0.0,https://www.wkbn.com/news/pennsylvania/in-pennsylvania-the-ukraine-vote-could-prove-pivotal/,"In Pennsylvania, the Ukraine vote could prove pivotal","Vera Andryczyk is a card-carrying member of the Republican Party in Pennsylvania, but as a Ukrainian-American, she's putting her efforts into canvassing for Vice President Harris and reelecting the ...","{'uri': ['alex_gangitano@wkbn.com'], 'name': ['Alex Gangitano'], 'type': ['author'], 'isAgency': [False]}",https://www.wkbn.com/wp-content/uploads/sites/48/2024/09/Ukraine-Pennsylvania_092824_AP_Gene-PuskarEvan-VucciSusan-Walsh-and-Laurence-Kesterson.png?strip=1&w=640,0.2784,465246773,1,wkbn.com,news,WKBN,,2024-09-29
2024-09-499340648,eng,False,2024-09-28,18:54:44,2024-09-28T18:54:44Z,2024-09-28T18:54:20Z,news,0.0,https://thecarletonian.com/19390/news/ccce-and-carldems-work-on-carleton-voter-turnout/,CCCE and CarlDems work on Carleton voter turnout,"Tuesday, Nov. 5, 2024, is Election Day, a time when citizens across the country will head to the polls to make their voices heard on a variety of issues and candidates, most notably the presidential ...",[],,0.1451,465245684,1,thecarletonian.com,news,The Carletonian,,2024-09-29
8341329080,eng,False,2024-09-28,18:48:57,2024-09-28T18:48:57Z,2024-09-28T18:48:17Z,news,0.698,https://www.newsweek.com/nate-silver-kamala-harris-donald-trump-chances-drop-forecast-1960787,Kamala Harris' chances of beating Donald Trump drop -- Nate Silver forecast,"In a tightening race for the White House, Vice President Kamala Harris' odds of winning the presidency have slightly decreased, according to the latest forecast from renowned pollster Nate ...","{'uri': ['adeola_adeosun@newsweek.com'], 'name': ['Adeola Adeosun'], 'type': ['author'], 'isAgency': [False]}",https://d.newsweek.com/en/full/2476658/trump-harris.webp?w=1600&h=900&q=88&f=098ea69c1cfd7c43e25a918b1cdef422,0.1765,465245337,1,newsweek.com,news,Newsweek,zho-1694140,2024-09-29
