uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8277507005,eng,False,2024-08-16,12:04:25,2024-08-16T12:04:25Z,2024-08-16T12:03:42Z,news,0.0,https://theconservativetreehouse.com/blog/2024/08/16/new-video-appears-to-show-dc-police-units-planting-a-j6-pipe-bomb/,New Video Appears to Show DC Police Units Planting a J6 Pipe Bomb - The Last Refuge,"One of the great mysteries about the January 6, 2021, events is the lack of curiosity by the FBI about who planted the pipe bombs at the DNC and RNC headquarters. Amid all of the available CCTV video ...",[],https://theconservativetreehouse.com/wp-content/uploads/2022/03/DC-fences-and-barbed-wire.jpg,,-0.0275,461505865,1,theconservativetreehouse.com,news,The Last Refuge,2020
2024-08-456152561,eng,True,2024-08-16,11:44:08,2024-08-16T11:44:08Z,2024-08-16T11:20:00Z,news,0.0,https://www.kansas.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@kansas.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461504648,1,kansas.com,news,The Wichita Eagle,2020
2024-08-456148319,eng,True,2024-08-16,11:39:59,2024-08-16T11:39:59Z,2024-08-16T11:20:00Z,news,0.0,https://www.thenewstribune.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@thenewstribune.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461504399,1,thenewstribune.com,news,The News Tribune,2020
2024-08-456147390,eng,True,2024-08-16,11:38:39,2024-08-16T11:38:39Z,2024-08-16T11:20:00Z,news,0.0,https://www.bradenton.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@bradenton.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461504319,1,bradenton.com,news,Bradenton Herald,2020
8277467050,eng,False,2024-08-16,11:35:53,2024-08-16T11:35:53Z,2024-08-16T11:35:08Z,news,0.0,https://www.democraticunderground.com/10143291430,Fake electors from 2020 giving thousands to Trump-Vance campaign,"Source: The Guardian

The people who served as fake electors in an effort to overturn the 2020 presidential election have continued to donate to Donald Trump, JD Vance and other Republicans since ...",[],,,-0.1686,461504153,1,democraticunderground.com,news,Democratic Underground,2020
8277464941,eng,True,2024-08-16,11:34:32,2024-08-16T11:34:32Z,2024-08-16T11:33:36Z,news,0.0,https://www.local3news.com/local-news/georgia/raffensperger-blasts-proposed-rule-requiring-hand-count-of-ballots-at-georgia-polling-places/article_bd024522-0358-5fb3-a897-40494c9a8463.html,Raffensperger blasts proposed rule requiring hand count of ballots at Georgia polling places,"ATLANTA (AP) -- Georgia's secretary of state on Thursday came out against election rule changes pending before the State Election Board, specifically rejecting a proposal to count ballots by hand at ...","{'uri': ['associated_press@local3news.com'], 'name': ['Associated Press'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/local3news.com/content/tncms/custom/image/8f26ebb2-3272-11ec-8535-83c9562b8454.png?resize=600%2C315,,-0.0039,461504072,1,local3news.com,news,Local3News.com,2020
2024-08-456137365,eng,True,2024-08-16,11:30:37,2024-08-16T11:30:37Z,2024-08-16T11:20:00Z,news,0.0,https://www.theolympian.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@theolympian.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503837,1,theolympian.com,news,The  Olympian,2020
2024-08-456137507,eng,True,2024-08-16,11:30:26,2024-08-16T11:30:26Z,2024-08-16T11:20:00Z,news,0.0,https://www.newsobserver.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@newsobserver.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503826,1,newsobserver.com,news,The News&Observer,2020
2024-08-456137230,eng,True,2024-08-16,11:29:58,2024-08-16T11:29:58Z,2024-08-16T11:20:00Z,news,0.0,https://www.centredaily.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@centredaily.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503798,1,centredaily.com,news,Centre Daily Times,2020
2024-08-456137084,eng,True,2024-08-16,11:29:35,2024-08-16T11:29:35Z,2024-08-16T11:20:00Z,news,0.0,https://www.kansascity.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@kansascity.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503775,1,kansascity.com,news,The Kansas City Star,2020
2024-08-456136881,eng,True,2024-08-16,11:29:07,2024-08-16T11:29:07Z,2024-08-16T11:20:00Z,news,0.0,https://www.sacbee.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@sacbee.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503747,1,sacbee.com,news,The Sacramento Bee,2020
2024-08-456136114,eng,True,2024-08-16,11:29:05,2024-08-16T11:29:05Z,2024-08-16T11:20:00Z,news,0.0,https://www.islandpacket.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@islandpacket.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503745,1,islandpacket.com,news,The Island Packet,2020
2024-08-456134370,eng,True,2024-08-16,11:25:26,2024-08-16T11:25:26Z,2024-08-16T11:20:00Z,news,0.0,https://www.kentucky.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@kentucky.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503526,1,kentucky.com,news,Lexington Herald Leader,2020
2024-08-456132650,eng,True,2024-08-16,11:23:55,2024-08-16T11:23:55Z,2024-08-16T11:20:00Z,news,0.0,https://www.fresnobee.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@fresnobee.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503435,1,fresnobee.com,news,The Fresno Bee,2020
2024-08-456132552,eng,True,2024-08-16,11:23:19,2024-08-16T11:23:19Z,2024-08-16T11:20:00Z,news,0.0,https://www.sunherald.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@sunherald.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503399,1,sunherald.com,news,Sun Herald,2020
2024-08-456132452,eng,True,2024-08-16,11:23:04,2024-08-16T11:23:04Z,2024-08-16T11:20:00Z,news,0.0,https://www.miamiherald.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@miamiherald.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503384,1,miamiherald.com,news,Miami Herald,2020
2024-08-456131250,eng,True,2024-08-16,11:22:48,2024-08-16T11:22:48Z,2024-08-16T11:20:00Z,news,0.0,https://www.thestate.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@thestate.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503368,1,thestate.com,news,The State,2020
2024-08-456129990,eng,True,2024-08-16,11:22:31,2024-08-16T11:22:31Z,2024-08-16T11:20:00Z,news,0.0,https://www.charlotteobserver.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@charlotteobserver.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503351,1,charlotteobserver.com,news,The Charlotte Observer,2020
2024-08-456131430,eng,True,2024-08-16,11:21:23,2024-08-16T11:21:23Z,2024-08-16T11:20:00Z,news,0.0,https://www.myrtlebeachonline.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@myrtlebeachonline.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503283,1,myrtlebeachonline.com,news,MyrtleBeachOnline,2020
2024-08-456130264,eng,True,2024-08-16,11:20:33,2024-08-16T11:20:33Z,2024-08-16T11:18:01Z,news,0.0,https://www.idahostatesman.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@idahostatesman.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503233,1,idahostatesman.com,news,Idaho Statesman,2020
2024-08-456128617,eng,True,2024-08-16,11:19:13,2024-08-16T11:19:13Z,2024-08-16T11:18:01Z,news,0.0,https://www.bnd.com/news/nation-world/national/article291114560.html,Judge Chutkan Hands Donald Trump Partial Victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o’driscoll@bnd.com'], 'name': ['Sean O’Driscoll'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/7eto9k/picture291114540/alternates/LANDSCAPE_1140/98576f00-9050-4e4f-bf47-3489db55ac91,,-0.0902,461503153,1,bnd.com,news,Belleville News-Democrat,2020
8277435974,eng,False,2024-08-16,11:13:27,2024-08-16T11:13:27Z,2024-08-16T11:12:26Z,news,0.7451,https://dnyuz.com/2024/08/16/taylor-swift-has-yet-to-endorse-a-2024-presidential-candidate-heres-a-complete-timeline-of-her-involvement-in-politics/,Taylor Swift has yet to endorse a 2024 presidential candidate. Here's a complete timeline of her involvement in politics.,"When Taylor Swift released her self-titled debut album in 2006 at 16 years old, she wowed fans and critics with her honest, diaristic lyrics. Swift wrote about her crushes, heartbreaks, and high ...",[],https://dnyuz.com/wp-content/uploads/2024/08/Taylor-Swift-has-yet-to-endorse-a-2024-presidential-candidate.jpeg,eng-9817108,0.1608,461502807,1,dnyuz.com,news,DNyuz,2020
8277430831,eng,False,2024-08-16,11:09:54,2024-08-16T11:09:54Z,2024-08-16T11:08:51Z,news,0.0,https://floridapolitics.com/archives/689252-millions-were-spent-smearing-tom-leek-in-sd-7-will-david-shoar-enjoy-the-benefit/,Millions were spent smearing Tom Leek in SD 7. Will David Shoar enjoy the benefit?,"Rep. Tom Leek has been well-liked among fellow Republicans in the Legislature. But former St. Johns Sheriff David Shoar, with the backing of former President Donald Trump, is looking to block Leek's ...","{'uri': ['jacob_ogles@floridapolitics.com'], 'name': ['Jacob Ogles'], 'type': ['author'], 'isAgency': [False]}",https://floridapolitics.com/wp-content/uploads/2023/02/SPECIAL-SESSION-OPENING-DAY-2.6.23-2-Large.jpg,,0.2627,461502594,1,floridapolitics.com,news,Florida Politics - Campaigns & Elections. Lobbying & Government.,2020
8277410883,eng,False,2024-08-16,10:57:22,2024-08-16T10:57:22Z,2024-08-16T10:55:18Z,news,0.702,https://www.newsweek.com/donald-trump-judge-tanya-chutkan-election-interference-case-washington-classified-documents-jan-6-1940197,Judge Chutkan hands Donald Trump partial victory,"The judge in Donald Trump's election fraud case has allowed Trump to seek classified documents to use in his defense.

Judge Tanya Chutkan issued an order on Thursday allowing Trump to use some ...","{'uri': ['sean_o_driscoll@newsweek.com'], 'name': [""Sean O'Driscoll""], 'type': ['author'], 'isAgency': [False]}",https://d.newsweek.com/en/full/2451315/donald-trump.webp?w=1600&h=900&q=88&f=21872f84c1e34f9952115c76322674b4,eng-9822276,-0.1451,461501842,1,newsweek.com,news,Newsweek,2020
8277335156,eng,False,2024-08-16,10:04:42,2024-08-16T10:04:42Z,2024-08-16T10:03:54Z,news,0.0,https://www.theguardian.com/us-news/article/2024/aug/16/fake-electors-trump-donation,Fake electors from 2020 giving thousands to Trump-Vance campaign,"'Trump and Vance are keeping extremist election-deniers in the fold to challenge the fall election,' warns watchdog

The people who served as fake electors in an effort to overturn the 2020 ...","{'uri': ['sam_levine@theguardian.com'], 'name': ['Sam Levine'], 'type': ['author'], 'isAgency': [False]}",https://i.guim.co.uk/img/media/ee976b380480e929d5ea01370fa83b082cc7d048/0_2_2773_1664/master/2773.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=54bb837ac349ae157eb988cf745c7c97,,-0.1686,461498682,1,theguardian.com,news,The Guardian,2020
8277245993,eng,False,2024-08-16,09:03:29,2024-08-16T09:03:29Z,2024-08-16T09:02:46Z,news,0.549,https://www.pressherald.com/2024/08/16/just-a-little-old-a-tale-of-two-americas/,Just a Little Old: A tale of two Americas,"Let's have some fun. Let's compare the best known candidate on the national political scene (Donald Trump) with the least known candidate (Tim Walz, the running mate of Kamala Harris).

Let's start ...",[],https://www.pressherald.com/wp-content/uploads/sites/4/2024/08/trump-selling-bibles-1723679948.jpg,eng-9817665,0.3569,461495009,1,pressherald.com,news,Portland Press Herald,2020
8277224923,eng,True,2024-08-16,08:52:24,2024-08-16T08:52:24Z,2024-08-16T08:46:23Z,news,0.0,https://www.eagletribune.com/region/commentary-we-can-break-the-partisan-cycle-by-unrigging-the-system/article_f9f035c1-c464-5687-a27e-84494012fe5e.html,Commentary: We can break the partisan cycle by unrigging the system,"We face complex issues, from immigration to the national debt, from Social Security to education, from gun violence to climate change and the culture war, from foreign policy to restoring a vibrant ...",[],https://bloximages.chicago2.vip.townnews.com/eagletribune.com/content/tncms/custom/image/ae213140-df8c-11e7-b06d-b798580d75a5.jpg?resize=600%2C333,,-0.0667,461494344,1,eagletribune.com,news,Eagle-Tribune,2020
8277189717,eng,False,2024-08-16,08:22:40,2024-08-16T08:22:40Z,2024-08-16T08:22:02Z,news,0.0,https://notesfrompoland.com/2024/08/16/how-much-will-the-abortion-issue-damage-the-tusk-government/,How much will the abortion issue damage the Tusk government?,The Polish governing coalition's defeat in last month's vote to decriminalise aiding abortions was a wasted opportunity to demonstrate its effectiveness on a highly contentious but symbolically ...,[],https://notesfrompoland.com/wp-content/uploads/2024/08/KA240723_416544a-scaled.jpg,,0.1294,461492560,1,notesfrompoland.com,news,Notes From Poland,2020
8277182675,eng,False,2024-08-16,08:19:33,2024-08-16T08:19:33Z,2024-08-16T08:16:23Z,news,0.0,https://www.arcamax.com/politics/opeds/s-3371723,Commentary: We can break the partisan cycle by unrigging the system,"We face complex issues, from immigration to the national debt, from Social Security to education, from gun violence to climate change and the culture war, from foreign policy to restoring a vibrant ...",[],https://resources.arcamax.com/newspics/302/30232/3023291.gif,,-0.0667,461492373,1,arcamax.com,news,ArcaMax,2020
