uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8276796824,eng,True,2024-08-16,02:01:02,2024-08-16T02:01:02Z,2024-08-16T02:00:11Z,news,0.0,https://d.newswise.com/articles/view/815647/?sc=rsla,"From Politicians to Pop Stars to Professionals, Ge | Newswise","Newswise -- Russian President Vladimir Putin and pop star Taylor Swift have something in common as two of the world's ""most powerful"" people, according to Forbes. But while Putin rose to power as the ...",[],https://d.newswise.com/assets/new/img/newswise-logo-square.jpg,0.4431,461469662,1,d.newswise.com,news,d.newswise.com,,2024-08-16
8276792134,eng,False,2024-08-16,01:54:51,2024-08-16T01:54:51Z,2024-08-16T01:53:41Z,news,0.0,https://www.benzinga.com/news/24/08/40409112/trump-says-hes-entitled-to-attack-kamala-harris-notes-she-called-him-weird-i-have-to-do-it-my-way,"Trump Says He's Entitled To Attack Kamala Harris, Notes She Called Him Weird: 'I Have To Do It My Way'","In a recent press conference, former U.S. President Donald Trump launched a series of criticisms against his Democratic opponent, Vice President Kamala Harris.

What Happened: Trump sought to ...","{'uri': ['benzinga_neuro@benzinga.com'], 'name': ['Benzinga Neuro'], 'type': ['author'], 'isAgency': [False]}",https://cdn.benzinga.com/files/images/story/2024/08/15/Trump-Kamala-Shuttestock-copy.jpeg?width=1200&height=800&fit=crop,-0.0431,461469291,1,benzinga.com,news,Benzinga,,2024-08-16
2024-08-455684720,eng,True,2024-08-16,01:43:38,2024-08-16T01:43:38Z,2024-08-16T01:40:11Z,news,0.0,https://www.newsmax.com/us/lawsuit-governmentgpt-quectel/2024/08/15/id/1176729/,Lawsuit: Ban Body Cams With Chinese Chips at Campaign Events,"A legal battle is brewing over the use of police body cameras at political events during the 2024 presidential campaign, with allegations that Chinese-made components in the devices could pose a ...","{'uri': ['jim_thomas@newsmax.com'], 'name': ['Jim Thomas'], 'type': ['author'], 'isAgency': [False]}",https://www.newsmax.com/CMSPages/GetFile.aspx?guid=be21ff7c-e351-49c6-8395-ec6feb211a5d&SiteName=Newsmax&maxsidesize=280,-0.2941,461468618,1,newsmax.com,news,NewsMax,,2024-08-16
2024-08-455684289,eng,True,2024-08-16,01:41:24,2024-08-16T01:41:24Z,2024-08-16T01:19:26Z,news,0.0,https://www.newsmax.com/politics/lawsuit-governmentgpt-quectel/2024/08/15/id/1176729/,Lawsuit: Ban Bodycams With Chinese Chips at Campaign Events,"A legal battle is brewing over the use of police body cameras at political events during the 2024 presidential campaign, with allegations that Chinese-made components in the devices could pose a ...","{'uri': ['jim_thomas@newsmax.com'], 'name': ['Jim Thomas'], 'type': ['author'], 'isAgency': [False]}",https://www.newsmax.com/CMSPages/GetFile.aspx?guid=be21ff7c-e351-49c6-8395-ec6feb211a5d&SiteName=Newsmax&maxsidesize=280,-0.2941,461468484,1,newsmax.com,news,NewsMax,,2024-08-16
2024-08-455679430,eng,False,2024-08-16,01:30:15,2024-08-16T01:30:15Z,2024-08-16T01:19:26Z,news,0.8549,https://www.newsmax.com/newsfront/lawsuit-governmentgpt-quectel/2024/08/15/id/1176729/,Lawsuit: Ban Bodycams With Chinese Chips at Campaign Events,"A legal battle is brewing over the use of police body cameras at political events during the 2024 presidential campaign, with allegations that Chinese-made components in the devices could pose a ...","{'uri': ['jim_thomas@newsmax.com'], 'name': ['Jim Thomas'], 'type': ['author'], 'isAgency': [False]}",https://www.newsmax.com/CMSPages/GetFile.aspx?guid=be21ff7c-e351-49c6-8395-ec6feb211a5d&SiteName=Newsmax&maxsidesize=280,-0.2941,461467815,1,newsmax.com,news,NewsMax,eng-9821404,2024-08-16
8276774220,eng,False,2024-08-16,01:29:16,2024-08-16T01:29:16Z,2024-08-16T01:28:08Z,news,0.7765,https://www.fox5atlanta.com/news/georgia-secretary-state-criticizes-election-boards-new-activist-rulemaking,Georgia Secretary of State criticizes Election Board's 'new activist rulemaking',"ATLANTA - Georgia's Secretary of State, Brad Raffensperger, on Thursday expressed opposition to proposed changes to election procedures currently under consideration by the State Election Board, ...",[],https://images.foxtv.com/static.fox5atlanta.com/www.fox5atlanta.com/content/uploads/2024/08/1280/720/P-RAFFENSPERGER-PAULDING-ELECTIONS-5P_00.00.46.04.jpg?ve=1&tl=1,-0.0745,461467756,1,fox5atlanta.com,news,FOX 5 Atlanta,eng-9821018,2024-08-16
8276765126,eng,True,2024-08-16,01:19:23,2024-08-16T01:19:23Z,2024-08-16T01:15:56Z,news,0.0,https://conservativeangle.com/trump-launches-jewish-voices-for-trump-coalition/,Trump Launches 'Jewish Voices For Trump' Coalition - Conservative Angle,"Former President Donald Trump announced on Wednesday the creation of ""Jewish Voices for Trump,"" a coalition of Jewish voices from various industries who are backing the former president in the 2024 ...",[],https://dw-wp-production.imgix.net/2024/08/Trump-7-scaled.jpg,0.2235,461467163,1,conservativeangle.com,news,Brigitte Gabriel,,2024-08-16
8276765273,eng,False,2024-08-16,01:17:33,2024-08-16T01:17:33Z,2024-08-16T01:16:02Z,news,0.7294,https://exbulletin.com/politics/2820680/,Donald Trump sentencing date: Former president asks to delay his sentencing date for bribe taking until after election - ExBulletin,"Former President Donald Trump is seeking to delay sentencing in his criminal bribery case until after the 2024 presidential election, arguing that the current sentencing date of Sept. 18 furthers what ...",[],https://cdn.abcotvs.com/dip/images/15189496_trump-in-ny-court-img.jpg?w=1600,-0.1765,461467053,1,exbulletin.com,news,ExBulletin,eng-9816475,2024-08-16
8276756574,eng,False,2024-08-16,01:08:54,2024-08-16T01:08:54Z,2024-08-16T01:06:21Z,news,0.0,https://d.newswise.com/articles/view/815671/?sc=rsln,All Eyes on Chicago as Democratic National Convent | Newswise,"Newswise -- The Democratic National Convention arrives in Chicago next week amid plans for mass protests that pick at the scars of 1968 and a wave of momentum for the new Harris-Walz ticket, which ...",[],https://d.newswise.com/assets/new/img/newswise-logo-square.jpg,0.1059,461466534,1,d.newswise.com,news,d.newswise.com,,2024-08-16
8276756576,eng,False,2024-08-16,01:07:15,2024-08-16T01:07:15Z,2024-08-16T01:06:21Z,news,0.4275,https://d.newswise.com/articles/view/815647/?sc=rsln,"From Politicians to Pop Stars to Professionals, Ge | Newswise","Newswise -- Russian President Vladimir Putin and pop star Taylor Swift have something in common as two of the world's ""most powerful"" people, according to Forbes. But while Putin rose to power as the ...",[],https://d.newswise.com/assets/new/img/newswise-logo-square.jpg,0.4431,461466435,1,d.newswise.com,news,d.newswise.com,eng-9811461,2024-08-16
8276743683,eng,False,2024-08-16,00:48:55,2024-08-16T00:48:55Z,2024-08-16T00:48:27Z,news,0.6863,https://www.rawstory.com/trump-netanyahu-logan-act/,Donald Trump may have just broken the law  --  again: legal expert,"Trump reported debts between $346 million and $455 million throughout 2023, from a legal judgments and property mortgages.

The latest disclosure shows Trump's financial liabilities from two New York ...",[],https://www.rawstory.com/media-library/israeli-prime-minister-benjamin-netanyahu-r-and-us-president-donald-trump-have-developed-a-close-relationship-afp-file-jac.jpg?id=24831660&width=1200&height=600&coordinates=0%2C15%2C0%2C15,-0.2706,461465335,1,rawstory.com,news,Raw Story,eng-9814948,2024-08-16
8276738555,eng,False,2024-08-16,00:41:37,2024-08-16T00:41:37Z,2024-08-16T00:40:49Z,news,0.6118,https://www.the-sun.com/news/12209740/maga-star-corey-lewandowski-scandals/,MAGA star Corey Lewandowski's many scandals as strategist hired back by Trump,"FORMER President Donald Trump has re-hired his scandal-ridden, ex-campaign manager Corey Lewandowski as the 2024 Presidential Election grows closer.

Lewandowski is set to take on a ""senior adviser"" ...","{'uri': ['callie_patteson@the-sun.com'], 'name': ['Callie Patteson'], 'type': ['author'], 'isAgency': [False]}",https://www.the-sun.com/wp-content/uploads/sites/6/2024/08/KS-maga-corey-op.jpg?strip=all&quality=100&w=1920&h=1080&crop=1,0.0118,461464897,1,the-sun.com,news,The US Sun,eng-9820345,2024-08-16
8276737341,eng,False,2024-08-16,00:40:22,2024-08-16T00:40:22Z,2024-08-16T00:39:00Z,news,0.0,https://www.independent.co.uk/news/world/americas/us-politics/trump-harris-2024-election-obama-aide-b2597167.html,Obama aide says election will be 'very close' and one sleeper issue will decide vote,"Our mission is to deliver unbiased, fact-based reporting that holds power to account and exposes the truth.

Whether $5 or $50, every contribution counts.

Support us to deliver journalism without an ...",[],https://static.independent.co.uk/s3fs-public/thumbnails/image/2013/08/05/14/163635171.jpg?quality=75&width=1200&auto=webp,0.1137,461464822,1,independent.co.uk,news,The Independent,,2024-08-16
8276734262,eng,False,2024-08-16,00:36:06,2024-08-16T00:36:06Z,2024-08-16T00:34:47Z,news,0.6549,https://www.dailywire.com/news/trump-launches-jewish-voices-for-trump-coalition,Trump Launches 'Jewish Voices For Trump' Coalition,"Former President Donald Trump announced on Wednesday the creation of ""Jewish Voices for Trump,"" a coalition of Jewish voices from various industries who are backing the former president in the 2024 ...",[],https://dw-wp-production.imgix.net/2024/08/Trump-7-scaled.jpg?w=1200&h=800&ixlib=react-9.3.0,0.2235,461464566,1,dailywire.com,news,The Daily Wire,eng-9817194,2024-08-16
8276729088,eng,True,2024-08-16,00:27:35,2024-08-16T00:27:35Z,2024-08-16T00:26:37Z,news,0.0,https://www.rawstory.com/christian-nationalism-2668973813/,Ex-GOP lawmaker shreds Project 2025 masterminds for 'perversion' of Christian faith,"The finances of Republican nominee former President Donald Trump include gallons of red ink -- particularly with the addition of recent legal judgments, according to a new presidential financial ...",[],https://www.rawstory.com/media-library/milwaukee-wisconsin-july-16-a-team-biden-harris-and-dnc-press-conference-is-held-in-downtown-milwaukee-as-the-republican-nat.jpg?id=52906894&width=1200&height=600&coordinates=0%2C85%2C0%2C86,-0.2627,461464055,1,rawstory.com,news,Raw Story,,2024-08-16
8276714970,eng,False,2024-08-16,00:08:39,2024-08-16T00:08:39Z,2024-08-16T00:07:52Z,news,0.5843,https://www.newsx.com/world/after-major-mishap-secret-service-is-making-these-arrangements-for-donald-trump-including-bulletproof-glass-at-campaign-rallies/,"After Major Mishap, Secret Service Is Making THESE Arrangements For Donald Trump Including Bulletproof Glass At Campaign Rallies","The Secret Service has started enhancing Donald Trump's security detail, including plans to use bulletproof glass at his campaign rallies. A senior official informed CNN that these increased security ...","{'uri': ['ashish_kumar_singh@newsx.com'], 'name': ['Ashish Kumar Singh'], 'type': ['author'], 'isAgency': [False]}",https://www.newsx.com/wp-content/uploads/2024/08/donald-trump-security-1024x576.png,0.0824,461462919,1,newsx.com,news,NewsX,eng-9814515,2024-08-16
8276704680,eng,False,2024-08-15,23:54:09,2024-08-15T23:54:09Z,2024-08-15T23:53:20Z,news,0.0,https://thyblackman.com/2024/08/15/kamala-harris-jan-6-officers-unite-against-donald-trump-to-protect-democracy/,"Kamala Harris, Jan. 6 Officers Unite Against Donald Trump to Protect Democracy.",(ThyBlackMan.com) It is no surprise that police officers who protected the U.S. Capitol during the Jan. 6 attacks are now hitting the campaign trail for Vice President Kamala Harris: former Capitol ...,[],https://thyblackman.com/wp-content/uploads/2024/08/Kamala-Harris-Jan.-6-Officers-Unite-Against-Donald-Trump-to-Protect-Democracy.png,-0.0431,461462049,1,thyblackman.com,news,ThyBlackMan,,2024-08-16
8276702193,eng,False,2024-08-15,23:51:16,2024-08-15T23:51:16Z,2024-08-15T23:50:23Z,news,0.5451,https://theatlantavoice.com/trump-is-losing-it/,Trump Is Losing It,"""Black Vote, Black Power,"" a collaboration between Keith Boykin and Word In Black,

examines the issues, the candidates, and what's at stake for Black America in the 2024 presidential ...","{'uri': ['word_in_black@theatlantavoice.com'], 'name': ['Word In Black'], 'type': ['author'], 'isAgency': [False]}",https://i0.wp.com/theatlantavoice.com/wp-content/uploads/2024/08/GettyImages-2166185176.jpg?fit=1024%2C782&quality=89&ssl=1,-0.1608,461461876,1,theatlantavoice.com,news,The Atlanta Voice | Atlanta GA News,eng-9819837,2024-08-16
8276696306,eng,False,2024-08-15,23:42:41,2024-08-15T23:42:41Z,2024-08-15T23:41:46Z,news,0.6431,https://www.rawstory.com/donald-trump-2668973720/,Harris campaign scoffs after Trump 'huffed and puffed' at Bedminster speech,"The finances of Republican nominee former President Donald Trump include gallons of red ink -- particularly with the addition of recent legal judgments, according to a new presidential financial ...",[],https://www.rawstory.com/media-library/its-time-biden-sends-trump-to-gitmo.jpg?id=51198441&width=1200&height=600&coordinates=0%2C249%2C0%2C249,-0.2627,461461361,1,rawstory.com,news,Raw Story,eng-9814948,2024-08-16
8276685953,eng,False,2024-08-15,23:27:06,2024-08-15T23:27:06Z,2024-08-15T23:25:19Z,news,0.5961,https://www.rawstory.com/donald-trump-financial-disclosure/,Donald Trump deep in debt while foreign money keeps coming: disclosure,"The finances of Republican nominee former President Donald Trump include gallons of red ink -- particularly with the addition of recent legal judgments, according to a new presidential financial ...",[],https://www.rawstory.com/media-library/donald-trump.jpg?id=53377585&width=1200&height=600&coordinates=0%2C5%2C0%2C1193,-0.2314,461460426,1,rawstory.com,news,Raw Story,eng-9814948,2024-08-16
8276685954,eng,False,2024-08-15,23:26:36,2024-08-15T23:26:36Z,2024-08-15T23:25:19Z,news,0.5373,https://www.rawstory.com/donald-trump-2668973656/,Donald Trump again claims people don't know Kamala Harris' last name,"Trump reported debts between $346 million and $455 million throughout 2023, from a legal judgments and property mortgages.

The latest disclosure shows Trump's financial liabilities from two New York ...",[],https://www.rawstory.com/media-library/republican-presidential-candidate-former-u-s-president-donald-trump-holds-a-news-conference-outside-the-trump-national-golf-cl.jpg?id=53377545&width=1200&height=600&coordinates=0%2C0%2C0%2C171,-0.2471,461460396,1,rawstory.com,news,Raw Story,eng-9814948,2024-08-16
8276672153,eng,False,2024-08-15,23:13:49,2024-08-15T23:13:49Z,2024-08-15T23:07:23Z,news,0.8196,https://exbulletin.com/politics/2820610/,Cabinet reshuffle: Jokowi's way of securing power and business - ExBulletin,"Jokowi must therefore meet preconditions before leaving the government.

This appears to be in Jokowi's interest. ""To secure power and secure business,"" Indonesia Political Review (IPR) executive ...",[],https://rmol.id/images/berita/normal/2024/08/162973_09200215082024_WhatsApp_Image_2024-08-15_at_08.39.52_c68d0391.jpg,0.1922,461459629,1,exbulletin.com,news,ExBulletin,eng-9818593,2024-08-16
8276671238,eng,False,2024-08-15,23:11:45,2024-08-15T23:11:45Z,2024-08-15T23:05:53Z,news,0.0,https://www.breitbart.com/2024-election/2024/08/15/the-steep-toll-of-kamalanomics-on-american-drivers/,The Steep Toll of Kamalanomics on American Drivers,"Drivers across the nation are taking a hit in their pocketbooks due to President Joe Biden (D) and Vice President Kamala Harris's (D) economic policies.

Under their combined leadership, the price for ...","{'uri': ['amy_furr@breitbart.com'], 'name': ['Amy Furr'], 'type': ['author'], 'isAgency': [False]}",https://media.breitbart.com/media/2024/08/american-drivers.jpg,-0.0902,461459505,1,breitbart.com,news,Breitbart,,2024-08-16
2024-08-455618101,eng,True,2024-08-15,22:58:10,2024-08-15T22:58:10Z,2024-08-15T22:35:00Z,news,0.0,https://www.wjcl.com/article/secret-service-increase-trump-bulletproof-glass/61891197,"Secret Service beefs up security for Trump, including with bulletproof glass",The Secret Service has begun bolstering Donald Trump's security detail and plans to surround the former president with bulletproof glass at campaign rallies.A senior official told CNN that additional ...,[],"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-2165159439-66be8262604a0.jpg?crop=1.00xw:0.796xh;0,0.0362xh&resize=640:*",0.4824,461458690,13,wjcl.com,news,ABC 22 - WJCL Savannah,,2024-08-16
2024-08-455617991,eng,False,2024-08-15,22:57:57,2024-08-15T22:57:57Z,2024-08-15T22:16:38Z,news,0.702,https://www.dcnewsnow.com/news/trump-says-hes-ready-to-debate-harris/,Trump says he's ready to debate Harris,"WASHINGTON (NEXSTAR) - A debate schedule for the 2024 presidential election is taking shape. The Trump campaign and the Harris campaign have agreed to three debates, two between the presidential ...","{'uri': ['hannah_brandt@dcnewsnow.com'], 'name': ['Hannah Brandt'], 'type': ['author'], 'isAgency': [False]}",https://www.dcnewsnow.com/wp-content/uploads/sites/14/2024/08/AP24228782339505-e1723760166500.jpg?strip=1&w=640,0.1137,461458677,1,dcnewsnow.com,news,"DC News Now | Washington, DC",eng-9818082,2024-08-16
2024-08-455615293,eng,True,2024-08-15,22:51:55,2024-08-15T22:51:55Z,2024-08-15T22:35:00Z,news,0.0,https://www.mor-tv.com/article/secret-service-increase-trump-bulletproof-glass/61891197,"Secret Service beefs up security for Trump, including with bulletproof glass",The Secret Service has begun bolstering Donald Trump's security detail and plans to surround the former president with bulletproof glass at campaign rallies.A senior official told CNN that additional ...,[],"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-2165159439-66be8262604a0.jpg?crop=1.00xw:0.796xh;0,0.0362xh&resize=640:*",0.4824,461458315,13,mor-tv.com,news,MOR-TV,,2024-08-16
8276658377,eng,False,2024-08-15,22:48:55,2024-08-15T22:48:55Z,2024-08-15T22:48:05Z,news,0.8588,https://hotair.com/tree-hugging-sister/2024/08/15/an-ill-wind-blew-over-a-turbine-its-blade-toppled-into-the-sea-the-feds-said-okay-to-restarting-n3793195,"An Ill Wind Blew Over a Turbine, Its Blade Toppled Into the Sea, The Feds Said 'Okay' to Restarting...","So far, well...they're pretty pissed, along with many other former bleeding blue progressive-voting New England wind advocates.

The mood is decidedly sour after a month of little progress on ...","{'uri': ['beege_welborn@hotair.com'], 'name': ['Beege Welborn'], 'type': ['author'], 'isAgency': [False]}",https://media.townhall.com/cdn/hodl/2017/162/1f53c6e5-bf17-4496-852e-54bbb8ba8c07.jpg,-0.349,461458135,1,hotair.com,news,HotAir,eng-9812820,2024-08-16
8276651608,eng,True,2024-08-15,22:47:11,2024-08-15T22:47:11Z,2024-08-15T22:38:34Z,news,0.4863,https://keyt.com/politics/cnn-us-politics/2024/08/15/secret-service-beefs-up-security-for-trump-including-with-bulletproof-glass/,"Secret Service beefs up security for Trump, including with bulletproof glass","(CNN) -- The Secret Service has begun bolstering Donald Trump's security detail and plans to surround the former president with bulletproof glass at campaign rallies.

A senior official told CNN that ...","{'uri': ['cnn_newsource@keyt.com'], 'name': ['Cnn Newsource'], 'type': ['author'], 'isAgency': [False]}",https://keyt.b-cdn.net/2023/08/nc312-combined-commercial-slate-860x484.jpg,0.098,461458031,1,keyt.com,news,NewsChannel 3-12,,2024-08-16
2024-08-455612645,eng,True,2024-08-15,22:46:56,2024-08-15T22:46:56Z,2024-08-15T22:16:47Z,news,0.702,https://wgntv.com/news/washington-dc-bureau/trump-says-hes-ready-to-debate-harris/,Trump says he's ready to debate Harris,"WASHINGTON (NEXSTAR) - A debate schedule for the 2024 presidential election is taking shape. The Trump campaign and the Harris campaign have agreed to three debates, two between the presidential ...","{'uri': ['hannah_brandt@wgntv.com'], 'name': ['Hannah Brandt'], 'type': ['author'], 'isAgency': [False]}",https://wgntv.com/wp-content/uploads/sites/5/2024/08/AP24228782339505-e1723760166500.jpg?strip=1&w=640,0.1137,461458016,1,wgntv.com,news,WGN-TV,,2024-08-16
2024-08-455610875,eng,True,2024-08-15,22:42:44,2024-08-15T22:42:44Z,2024-08-15T22:35:00Z,news,0.0,https://www.ketv.com/article/secret-service-increase-trump-bulletproof-glass/61891197,"Secret Service beefs up security for Trump, including with bulletproof glass",The Secret Service has begun bolstering Donald Trump's security detail and plans to surround the former president with bulletproof glass at campaign rallies.A senior official told CNN that additional ...,[],"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-2165159439-66be8262604a0.jpg?crop=1.00xw:0.796xh;0,0.0362xh&resize=640:*",0.4824,461457764,13,ketv.com,news,KETV,,2024-08-16
2024-08-455610390,eng,True,2024-08-15,22:41:03,2024-08-15T22:41:03Z,2024-08-15T22:35:00Z,news,0.0,https://www.wyff4.com/article/secret-service-increase-trump-bulletproof-glass/61891197,"Secret Service beefs up security for Trump, including with bulletproof glass",The Secret Service has begun bolstering Donald Trump's security detail and plans to surround the former president with bulletproof glass at campaign rallies.A senior official told CNN that additional ...,[],"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-2165159439-66be8262604a0.jpg?crop=1.00xw:0.796xh;0,0.0362xh&resize=640:*",0.4824,461457663,13,wyff4.com,news,WYFF4,,2024-08-16
2024-08-455610284,eng,True,2024-08-15,22:40:44,2024-08-15T22:40:44Z,2024-08-15T22:35:00Z,news,0.0,https://www.kcra.com/article/secret-service-increase-trump-bulletproof-glass/61891197,"Secret Service beefs up security for Trump, including with bulletproof glass",The Secret Service has begun bolstering Donald Trump's security detail and plans to surround the former president with bulletproof glass at campaign rallies.A senior official told CNN that additional ...,[],"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-2165159439-66be8262604a0.jpg?crop=1.00xw:0.796xh;0,0.0362xh&resize=640:*",0.4824,461457644,13,kcra.com,news,KCRA,,2024-08-16
