uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri
8322825992,eng,False,2024-09-16,04:36:09,2024-09-16T04:36:09Z,2024-09-16T04:33:35Z,news,0.6902,https://www.yahoo.com/entertainment/emmys-2024-best-worst-moments-014224927.html,Emmys 2024: Best and Worst Moments,"Jean Smart accepts the Outstanding Lead Actress in a Comedy Series for <i>Hacks</i> Credit - Kevin Winter--Getty Images

Dan and Eugene Levy have come a long way from the middle of nowhere fictional ...",[],https://media.zenfs.com/en/time_72/b3dac968d1882755b80dfe7f4a3cc7fb,0.5608,464157369,1,yahoo.com,news,Yahoo,eng-9902736
8322819662,eng,False,2024-09-16,04:27:08,2024-09-16T04:27:08Z,2024-09-16T04:26:46Z,news,0.0,https://dnyuz.com/2024/09/16/jd-vances-childless-cat-ladies-remark-was-a-reliable-punchline-at-emmys-2024/,"JD Vance's ""Childless Cat Ladies"" Remark Was a Reliable Punchline at Emmys 2024","With just 50 days until the next presidential election, politics were top of mind for many stars at the Emmys 2024 -- where voting was a topic of multiple speeches and JD Vance was a frequent punch ...",[],https://dnyuz.com/wp-content/uploads/2024/09/JD-Vances-Childless-Cat-Ladies-Remark-Was-a-Reliable-Punchline.jpeg,0.2627,464156828,1,dnyuz.com,news,DNyuz,
8322817843,eng,False,2024-09-16,04:24:37,2024-09-16T04:24:37Z,2024-09-16T04:24:14Z,news,0.0,https://yaledailynews.com/blog/2024/09/16/tony-gerber-discusses-his-award-winning-documentary-war-game-with-yale-students/,Tony Gerber discusses his award-winning documentary 'War Game' with Yale students,"What if you had six hours to save democracy? Tony Gerber poses this question through his 2024 documentary, ""War Game,"" about an elaborate simulation of a hypothetical coup after a disputed ...","{'uri': ['ethan_wolin@yaledailynews.com'], 'name': ['Ethan Wolin'], 'type': ['author'], 'isAgency': [False]}",https://yaledailynews.com/wp-content/uploads/2024/09/wargame_zm-ElliePark-1-2.jpg,-0.1059,464156677,1,yaledailynews.com,news,Yale Daily News,
8322796987,eng,True,2024-09-16,04:01:04,2024-09-16T04:01:04Z,2024-09-16T04:00:41Z,news,0.0,https://original.antiwar.com/?p=2012353599,Against war and empire.,"In early September, the US Department of Justice announced criminal charges against two employees of RT (formerly Russia Today), alleging that the state media outlet ""orchestrated a massive scheme to ...","{'uri': ['thomas_knapp@original.antiwar.com'], 'name': ['Thomas Knapp'], 'type': ['author'], 'isAgency': [False]}",https://www.antiwar.com/images/AWC_summary_large_image.png,0.1216,464155264,1,original.antiwar.com,news,Antiwar.com Original,
8322793787,eng,False,2024-09-16,03:56:04,2024-09-16T03:56:04Z,2024-09-16T03:55:37Z,news,0.0,https://www.econotimes.com/JD-Vance-Reveals-Donald-Trump-Is-in-Good-Spirits-After-FBI-Confirms-Second-Assassination-Attempt-in-Two-Months-1687293,JD Vance Reveals Donald Trump Is in 'Good Spirits' After FBI Confirms Second Assassination Attempt in Two Months - EconoTimes,"Senator JD Vance shares that former President Donald Trump is in

Recent reports have surfaced claiming that former President Donald Trump has faced his second assassination attempt in just two ...",[],https://f1.econotimes.com/2024/09/1k4qhn45gl_th_1024x0.jpg,-0.051,464154964,1,econotimes.com,news,EconoTimes,
8322792899,eng,False,2024-09-16,03:54:22,2024-09-16T03:54:22Z,2024-09-16T03:53:47Z,news,0.7843,https://nypost.com/2024/09/15/entertainment/candice-bergen-takes-jab-at-jd-vance-during-emmys-2024-meow/,Candice Bergen takes jab at Trump's running mate JD Vance at Emmys...,"Candice Bergen got her claws out at the 2024 Primetime Emmy Awards.

The actress, 78, took the Emmys stage to present the award for Outstanding Lead Actress in a Comedy Series, a honor she won five ...",[],https://nypost.com/wp-content/uploads/sites/2/2024/09/89789054.jpg?quality=75&strip=all&w=1024,0.3098,464154862,1,nypost.com,news,New York Post,eng-9907239
8322788803,eng,False,2024-09-16,03:47:35,2024-09-16T03:47:35Z,2024-09-16T03:46:58Z,news,0.0,https://www.econotimes.com/Is-Donald-Trump-the-Beast-from-the-Book-of-Revelation-1687292,Is Donald Trump the 'Beast' from the Book of Revelation? - EconoTimes,"As the 2024 presidential election nears, speculation, rumors, and conspiracy theories surrounding Donald Trump continue to proliferate. One of the more outlandish claims is the notion that Trump could ...",[],https://f1.econotimes.com/2024/09/d1wcyp6waj_th_1024x0.jpg,-0.0118,464154455,1,econotimes.com,news,EconoTimes,
8322785651,eng,False,2024-09-16,03:43:53,2024-09-16T03:43:53Z,2024-09-16T03:41:52Z,news,0.6902,https://weeklyblitz.net/2024/09/16/biden-focuses-on-strengthening-ukraine-amid-uncertain-future/,0,"As Ukraine enters its third year of war with Russia, US President Joe Biden has made it clear that the remainder of his term will be dedicated to fortifying Ukraine in its struggle against Russian ...","{'uri': ['renuka_patnaik@weeklyblitz.net'], 'name': ['Renuka Patnaik'], 'type': ['author'], 'isAgency': [False]}",,0.2549,464154233,1,weeklyblitz.net,news,Blitz,eng-9905296
2024-09-486292822,eng,True,2024-09-16,03:40:45,2024-09-16T03:40:45Z,2024-09-16T00:52:52Z,news,0.0,https://kdvr.com/news/politics/washington-dc-bureau/fbi-investigating-after-shots-fired-near-trump/,FBI investigating after shots fired near Trump,"WASHINGTON (NEXSTAR) - Former president Donald Trump says he's safe as the FBI investigates an apparent assassination attempt at his golf club in Florida.

Law enforcement shared photos of what they ...","{'uri': ['vinay_simlot@kdvr.com'], 'name': ['Vinay Simlot'], 'type': ['author'], 'isAgency': [False]}",https://kdvr.com/wp-content/uploads/sites/11/2024/09/AP24258767849701-e1726447869903.jpg?strip=1&w=640,-0.0118,464154045,1,kdvr.com,news,FOX31 Denver KDVR,
8322782671,eng,False,2024-09-16,03:37:31,2024-09-16T03:37:31Z,2024-09-16T03:37:11Z,news,0.0,https://www.econotimes.com/Donald-Trumps-Potential-Return-to-Power-in-2024-Amid-Resurgence-of-Far-Right-Movements-Psychic-Suggests-1687290,"Donald Trump's Potential Return to Power in 2024 Amid Resurgence of Far-Right Movements, Psychic Suggests - EconoTimes","Predictions by psychic Nicolas Aujula suggest Donald Trump could make a political comeback in 2024 amidst rising far-right movements. Credit: Michael Vadon, CC BY-SA 4.0 , via Wikimedia Commons

As ...",[],https://f1.econotimes.com/2024/09/ohe06jft94_th_1024x0.jpg,0.2706,464153851,1,econotimes.com,news,EconoTimes,
8322780383,eng,False,2024-09-16,03:33:30,2024-09-16T03:33:30Z,2024-09-16T03:33:09Z,news,0.0,https://www.econotimes.com/Why-Donald-Trump-Should-Win-in-November-2024-A-Critical-Analysis-of-His-Potential-Return-to-the-White-House-1687288,Why Donald Trump Should Win in November 2024: A Critical Analysis of His Potential Return to the White House - EconoTimes,"Donald Trump is making his case for a return to the White House in 2024. Here's why many believe he should win the election. Credit: Michael Vadon, CC BY-SA 4.0 , via Wikimedia Commons

As the United ...",[],https://f1.econotimes.com/2024/09/otmsf0s424_th_1024x0.jpg,0.4353,464153610,1,econotimes.com,news,EconoTimes,
2024-09-486288790,eng,False,2024-09-16,03:31:23,2024-09-16T03:31:23Z,2024-09-16T00:00:00Z,news,0.7451,https://cointelegraph.com/news/cftc-predictions-marketsmarket-manipulation,'Explosion' in election gambling will harm public interest: CFTC,"The United States Commodity Futures Trading Commission says prediction markets can fall to ""spectacular manipulation"" in the latest motion against US predictions market Kalshi.

""Documented cases of ...","{'uri': ['brayden_lindrea@cointelegraph.com'], 'name': ['Brayden Lindrea'], 'type': ['author'], 'isAgency': [False]}","https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2024-09/0191f7ef-8d2f-7eae-bec7-8c00d0327860",-0.0275,464153483,1,cointelegraph.com,news,Cointelegraph,eng-9899234
8322774389,eng,False,2024-09-16,03:24:23,2024-09-16T03:24:23Z,2024-09-16T03:23:25Z,news,0.6392,https://www.vanityfair.com/hollywood/story/jd-vances-childless-cat-ladies-remark-was-a-reliable-punchline-at-emmys-2024,"JD Vance's ""Childless Cat Ladies"" Remark Was a Reliable Punchline at Emmys 2024","Selena Gomez, Candice Bergen, and -- naturally-the cast of The West Wing got semipolitical during TV's biggest night.

With just 50 days until the next presidential election, politics were top of mind ...","{'uri': ['conde_nast@vanityfair.com'], 'name': ['Condé Nast'], 'type': ['author'], 'isAgency': [False]}","https://media.vanityfair.com/photos/66e790b18a7feed100e7ddb4/16:9/w_1280,c_limit/2172256924?mbid=social_retweet",0.349,464153063,1,vanityfair.com,news,Vanity Fair,eng-9907239
8322767110,eng,False,2024-09-16,03:13:21,2024-09-16T03:13:21Z,2024-09-16T03:12:52Z,news,0.702,https://www.businessinsider.in/politics/world/news/trump-uninjured-after-shots-fired-near-florida-golf-course/articleshow/113374685.cms,Trump uninjured after shots fired near Florida golf course | Business Insider India,"Donald Trump was uninjured following shots near his golf course in Florida.

Former President Donald Trump was uninjured following shots that were fired near his golf course in West Palm Beach, ...",[],"https://staticbiassets.in/thumb/msid-113374178,width-700,resizemode-4,imgsize-90288/img66d74dde1d8d2deb96b8476c.jpg",-0.098,464152401,1,businessinsider.in,news,Business Insider India,eng-9906800
2024-09-486279199,eng,False,2024-09-16,03:10:32,2024-09-16T03:10:32Z,2024-09-16T02:52:47Z,news,0.4941,https://thenationonlineng.net/how-harris-won-the-debate/,How Harris won the debate,"United States Vice President Kamala Harris is making a strong bid to enter into history books as her country's first ever female commander-in-chief, and she's having a roll. She dramatically reshaped ...","{'uri': ['kayode_robert_idowu@thenationonlineng.net'], 'name': ['Kayode Robert Idowu'], 'type': ['author'], 'isAgency': [False]}",,0.2157,464152232,1,thenationonlineng.net,news,The Nation Newspaper,eng-9900489
2024-09-486277534,eng,True,2024-09-16,03:07:54,2024-09-16T03:07:54Z,2024-09-16T00:53:08Z,news,0.0,https://kfor.com/news/washington-dc-bureau/fbi-investigating-after-shots-fired-near-trump/,FBI investigating after shots fired near Trump,"WASHINGTON (NEXSTAR) - Former president Donald Trump says he's safe as the FBI investigates an apparent assassination attempt at his golf club in Florida.

Law enforcement shared photos of what they ...",[],https://kfor.com/wp-content/uploads/sites/3/2024/09/AP24258767849701-e1726447869903.jpg?strip=1&w=640,-0.0118,464152074,1,kfor.com,news,KFOR 4 Oklahoma City,
8322762362,eng,False,2024-09-16,03:06:36,2024-09-16T03:06:36Z,2024-09-16T03:06:09Z,news,0.0,https://www.econotimes.com/5-Key-Reasons-Why-Some-Voters-Are-Hesitant-to-Support-Donald-Trump-in-2024-1687284,5 Key Reasons Why Some Voters Are Hesitant to Support Donald Trump in 2024 - EconoTimes,"As Donald Trump prepares for a potential return to the White House in the 2024 presidential election, he continues to hold a strong and loyal base of supporters. However, not all voters share this ...",[],https://f1.econotimes.com/2024/09/3dhodnl4u3_th_1024x0.jpg,0.1686,464151996,1,econotimes.com,news,EconoTimes,
8322758595,eng,False,2024-09-16,03:01:28,2024-09-16T03:01:28Z,2024-09-16T03:01:02Z,news,0.451,https://www.livetradingnews.com/wall-street-week-ahead-3-225730.html,Wall Street Week Ahead,"Wall Street and the Fed's interest rate decision

This week promises to be important for Wall Street with all eyes on the Federal Reserves interest rate announcement. What cannot be ignored is the ...",[],https://www.livetradingnews.com/wp-content/uploads/2024/09/5e5eeea8-7611-4cc0-87f8-57e13c4f6980.jpg,0.2863,464151688,1,livetradingnews.com,news,Live Trading News,eng-9905481
8322757805,eng,False,2024-09-16,03:00:04,2024-09-16T03:00:04Z,2024-09-16T02:59:39Z,news,0.5804,https://www.rt.com/pop-culture/604085-trump-hates-taylor-swift/,Trump 'hates' Taylor Swift  --  RT Entertainment,"Republican presidential candidate Donald Trump has vented his displeasure with American singer Taylor Swift after she endorsed his rival, Vice President Kamala Harris.

""I HATE TAYLOR SWIFT!"" the ...",[],https://mf.b37mrtl.ru/files/2024.09/article/66e7757a85f5400e41326765.jpg,0.3176,464151604,1,rt.com,news,RT,eng-9906547
2024-09-486272931,eng,False,2024-09-16,02:58:43,2024-09-16T02:58:43Z,2024-09-16T02:58:06Z,news,0.6588,https://www.ptcnews.tv/world-news/who-is-ryan-routh-ukraine-supporter-arrested-for-allegedly-shooting-at-trump-in-florida-4397914,Who is Ryan Routh? Ukraine supporter arrested for allegedly shooting at Trump in Florida,"PTC News Desk: Ryan Wesley Routh, a 58-year-old Democrat supporter, was arrested on Sunday following what the FBI described as an ""apparent assassination attempt"" on Republican presidential candidate ...",[],https://media.ptcnews.tv/wp-content/uploads/2024/09/74d877f32616b6f1f0a1140669ce807a_1280X720.webp,-0.4039,464151523,1,ptcnews.tv,news,PTC News,eng-9907061
2024-09-486269803,eng,True,2024-09-16,02:48:09,2024-09-16T02:48:09Z,2024-09-16T00:53:24Z,news,0.0,https://www.kget.com/washington-dc/fbi-investigating-after-shots-fired-near-trump/,FBI investigating after shots fired near Trump,"WASHINGTON (NEXSTAR) - Former president Donald Trump says he's safe as the FBI investigates an apparent assassination attempt at his golf club in Florida.

Law enforcement shared photos of what they ...",[],https://www.kget.com/wp-content/uploads/sites/2/2024/09/AP24258767849701-e1726447869903.jpg?strip=1&w=640,-0.0118,464150889,1,kget.com,news,KGET 17,
8322749839,eng,False,2024-09-16,02:44:07,2024-09-16T02:44:07Z,2024-09-16T02:43:46Z,news,0.0,https://www.econotimes.com/Donald-Trumps-Stance-on-Abortion-Immigration-War-and-Foreign-Policy-and-the-Economy-if-He-Wins-the-2024-Presidential-Election-1687281,"Donald Trump's Stance on Abortion, Immigration, War and Foreign Policy, and the Economy if He Wins the 2024 Presidential Election - EconoTimes","Donald Trump's views on abortion, immigration, war, and the economy could shape his policy agenda if he wins the 2024 presidential election. Credit: Michael Vadon, CC BY-SA 2.0 , via Wikimedia ...",[],https://f1.econotimes.com/2024/09/tiktta4683_th_1024x0.jpg,0.2235,464150647,1,econotimes.com,news,EconoTimes,
2024-09-486259566,eng,False,2024-09-16,02:20:54,2024-09-16T02:20:54Z,2024-09-16T01:13:04Z,news,0.0,https://okmagazine.com/p/taylor-swift-travis-kelce-moms-hug-after-chiefs-win-watch/,Taylor Swift's and Travis Kelce's Moms Hug in Stadium Suite After Chiefs Win in Kansas City: Watch,"'So Talented It's Ridiculous': Jason Kelce Raves About Brother Travis' Girlfriend Taylor Swift's 'Remarkable' Career

The ex-president's social media statement stemmed from Taylor's post-debate ...","{'uri': ['stephanie_kaplan@okmagazine.com'], 'name': ['Stephanie Kaplan'], 'type': ['author'], 'isAgency': [False]}",https://media.okmagazine.com/brand-img/EbTgEBo0z/1200x628/taylor-swift-travis-kelce-moms-hug-after-chiefs-win-watch-1726448763145.jpg,0.1451,464149254,1,okmagazine.com,news,RadarOnline,
8322722887,eng,False,2024-09-16,01:53:32,2024-09-16T01:53:32Z,2024-09-16T01:52:03Z,news,0.7137,https://www.cbsnews.com/texas/news/donald-trump-says-i-hate-taylor-swift/,"Donald Trump says ""I hate Taylor Swift!""","Former President Donald Trump took aim at Taylor Swift in a Truth Social post Sunday, declaring his distaste for the superstar after she endorsed his opponent, former Vice President Kamala Harris.

""I ...",[],https://assets1.cbsnewsstatic.com/hub/i/r/2024/09/13/3edd229e-da53-4d29-bdac-9d78d675975d/thumbnail/1200x630g1/ccb792d76e532bbe8e87659c4818ed06/gettyimages-2171776760.jpg?v=d2d77bee90bcafa285fd6d60bd8b3612,0.2706,464147612,1,cbsnews.com,news,CBS News,eng-9906547
8322718500,eng,True,2024-09-16,01:46:37,2024-09-16T01:46:37Z,2024-09-16T01:45:27Z,news,0.0,https://www.yahoo.com/entertainment/candice-bergen-takes-dig-vice-012421493.html,Candice Bergen Takes Dig at Vice Presidential Candidate J.D. Vance in 2024 Emmys Speech: 'Meow',"""A Republican candidate for vice president would never attack a woman for having kids,"" Bergen joked, referencing her famous 'Murphy Brown' interaction with former vice president Dan Quayle

Candice ...",[],https://s.yimg.com/ny/api/res/1.2/SAhbkyHzySnBHUP7t2_tfA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/people_218/b02a7540fa68e7b8751fa4438da1e4f5,0.4118,464147197,1,yahoo.com,news,Yahoo,
2024-09-486244596,eng,False,2024-09-16,01:40:20,2024-09-16T01:40:20Z,2024-09-16T00:53:27Z,news,0.0,https://www.wwlp.com/washington-dc/fbi-investigating-after-shots-fired-near-trump/,FBI investigating after shots fired near Trump,"WASHINGTON (NEXSTAR) - Former president Donald Trump says he's safe as the FBI investigates an apparent assassination attempt at his golf club in Florida.

Law enforcement shared photos of what they ...","{'uri': ['vinay_simlot@wwlp.com'], 'name': ['Vinay Simlot'], 'type': ['author'], 'isAgency': [False]}",https://www.wwlp.com/wp-content/uploads/sites/26/2024/09/AP24258767849701-e1726447869903.jpg?strip=1&w=640,-0.0118,464146820,1,wwlp.com,news,22 News WWLP,
2024-09-486242259,eng,True,2024-09-16,01:34:31,2024-09-16T01:34:31Z,2024-09-16T00:53:20Z,news,0.0,https://www.wkrn.com/washington/washington-dc/fbi-investigating-after-shots-fired-near-trump/,FBI investigating after shots fired near Trump,"WASHINGTON (NEXSTAR) - Former president Donald Trump says he's safe as the FBI investigates an apparent assassination attempt at his golf club in Florida.

Law enforcement shared photos of what they ...","{'uri': ['vinay_simlot@wkrn.com'], 'name': ['Vinay Simlot'], 'type': ['author'], 'isAgency': [False]}",https://www.wkrn.com/wp-content/uploads/sites/73/2024/09/AP24258767849701-e1726447869903.jpg?strip=1&w=640,-0.0118,464146471,1,wkrn.com,news,WKRN News 2,
8322711352,eng,False,2024-09-16,01:34:02,2024-09-16T01:34:02Z,2024-09-16T01:31:12Z,news,0.8353,https://ca.news.yahoo.com/candice-bergen-takes-dig-vice-012421493.html,Candice Bergen Takes Dig at Vice Presidential Candidate J.D. Vance in 2024 Emmys Speech: 'Meow',"""A Republican candidate for vice president would never attack a woman for having kids,"" Bergen joked, referencing her famous 'Murphy Brown' interaction with former vice president Dan Quayle

Candice ...",[],https://s.yimg.com/ny/api/res/1.2/SAhbkyHzySnBHUP7t2_tfA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/people_218/b02a7540fa68e7b8751fa4438da1e4f5,0.4118,464146442,1,ca.news.yahoo.com,news,Yahoo,eng-9907239
2024-09-486241776,eng,True,2024-09-16,01:32:02,2024-09-16T01:32:02Z,2024-09-16T00:53:13Z,news,0.0,https://www.kxan.com/news/washington-dc/fbi-investigating-after-shots-fired-near-trump/,FBI investigating after shots fired near Trump,"WASHINGTON (NEXSTAR) - Former president Donald Trump says he's safe as the FBI investigates an apparent assassination attempt at his golf club in Florida.

Law enforcement shared photos of what they ...","{'uri': ['vinay_simlot@kxan.com'], 'name': ['Vinay Simlot'], 'type': ['author'], 'isAgency': [False]}",https://www.kxan.com/wp-content/uploads/sites/40/2024/09/AP24258767849701-e1726447869903.jpg?strip=1&w=640,-0.0118,464146322,1,kxan.com,news,KXAN.com,
8322710406,eng,False,2024-09-16,01:30:40,2024-09-16T01:30:40Z,2024-09-16T01:29:13Z,news,0.7098,https://people.com/candice-bergen-takes-dig-at-jd-vance-at-2024-emmys-8712977,Candice Bergen Takes Dig at Vice Presidential Candidate J.D. Vance in 2024 Emmys Speech: 'Meow',"On stage at the 76th annual awards ceremony, Bergen gave a speech before presenting the nominees for lead actress in a comedy series. Taking a moment to poke fun at the parallels in her acting career ...",[],https://people.com/thmb/pHhFGo-Wat-frr08z8Ls8pfNsv8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():focal(688x323:690x325)/Candice-Bergen-2024-emmy-awards-091524-1-a4651a97ced24f3cadcaba14155d1caa.jpg,0.4196,464146240,1,people.com,news,PEOPLE.com,eng-9907239
2024-09-486241108,eng,True,2024-09-16,01:28:06,2024-09-16T01:28:06Z,2024-09-16T00:53:15Z,news,0.0,https://www.wate.com/news/washington-dc/fbi-investigating-after-shots-fired-near-trump/,FBI investigating after shots fired near Trump,"WASHINGTON (NEXSTAR) - Former president Donald Trump says he's safe as the FBI investigates an apparent assassination attempt at his golf club in Florida.

Law enforcement shared photos of what they ...","{'uri': ['vinay_simlot@wate.com'], 'name': ['Vinay Simlot'], 'type': ['author'], 'isAgency': [False]}",https://www.wate.com/wp-content/uploads/sites/42/2024/09/AP24258767849701-e1726447869903.jpg?strip=1&w=640,-0.0118,464146086,1,wate.com,news,WATE 6 On Your Side,
