uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri
2024-09-487687730,eng,False,2024-09-17,10:34:54,2024-09-17T10:34:54Z,2024-09-17T09:00:00Z,news,0.0,https://www.aol.com/dnc-launches-texting-hotline-help-090000135.html,DNC launches texting hotline to help potential supporters navigate the voting process,"DNC launches texting hotline to help potential supporters navigate the voting process

Emma Barnett

September 17, 2024 at 11:00 AM

The Democratic National Committee is launching a textline Tuesday ...","{'uri': ['emma_barnett@aol.com'], 'name': ['Emma Barnett'], 'type': ['author'], 'isAgency': [False]}",https://s.yimg.com/ny/api/res/1.2/xwzkSVfdrPJKJl_EROjgeA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/aol_nbc_universal_184/b3a3606e16b4039feaaf8926aee44f53,0.4902,464265294,1,aol.com,news,Aol,
8324756090,eng,False,2024-09-17,10:30:04,2024-09-17T10:30:04Z,2024-09-17T10:29:44Z,news,0.6314,https://www.fox5atlanta.com/news/tim-walz-jd-vance-georgia-visit-presidential-election-campaign,Vice presidential candidates campaigning in Georgia as 2024 election race intensifies,ATLANTA - Both vice presidential candidates have Georgia on their mind this week as Democratic nominee Gov. Tim Walz heads to Atlanta on his first solo campaign swing through Georgia a day after ...,[],https://images.foxtv.com/static.fox5atlanta.com/www.fox5atlanta.com/content/uploads/2024/09/1280/720/GettyImages-2167008912.jpg?ve=1&tl=1,0.1529,464265004,1,fox5atlanta.com,news,FOX 5 Atlanta,eng-9908801
8324749617,eng,False,2024-09-17,10:27:03,2024-09-17T10:27:03Z,2024-09-17T10:26:05Z,news,0.6784,https://gazette.com/news/us-world/new-apparent-trump-assassination-attempt-highlights-secret-service-strains/article_0d8b04d6-6a06-50f2-821d-047005436c73.html,New apparent Trump assassination attempt highlights Secret Service strains,"Ryan W. Routh, suspected of attempting to assassinate Republican presidential nominee and former U.S. President Donald Trump at his West Palm Beach golf course, is led by two Martin County Sheriff's ...",[],https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/assets/v3/editorial/1/05/105bbaea-67c6-56fb-9996-f0055718f48e/66e954e1aa796.image.jpg?crop=800%2C420%2C0%2C56&resize=438%2C230&order=crop%2Cresize,-0.1608,464264823,1,gazette.com,news,Colorado Springs Gazette,eng-9909931
8324746878,eng,True,2024-09-17,10:25:10,2024-09-17T10:25:10Z,2024-09-17T10:24:21Z,news,0.0,https://www.investing.com/news/world-news/new-apparent-trump-assassination-attempt-highlights-secret-service-strains-3618995,New apparent Trump assassination attempt highlights Secret Service strains By Reuters,"By Andy Sullivan, Helen Coster, Tim Reid and Richard Cowan

WASHINGTON (Reuters) - Two months after Donald Trump narrowly survived an assassination attempt, a gunman hid undetected for nearly 12 hours ...",[],https://i-invdn-com.investing.com/trkd-images/LYNXMPEK8G09G_M.jpg,0.0275,464264710,1,investing.com,news,Investing.com,
2024-09-487672987,eng,True,2024-09-17,10:21:49,2024-09-17T10:21:49Z,2024-09-17T09:39:03Z,news,0.0,https://www.newsobserver.com/news/nation-world/national/article292606684.html,More Than Half of Republicans Believe Haitians Are Eating Pets: Poll,"More than half of Trump supporters believe the unsubstantiated claim made by the former president that Haitian immigrants are abducting and eating cats and dogs, according to a new poll.

Trump's ...","{'uri': ['martha_mchardy@newsobserver.com'], 'name': ['Martha McHardy'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/bfu43x/picture292606669/alternates/LANDSCAPE_1140/8c41ad72-81f4-4d4a-a85c-4d60176dbba0,-0.0431,464264509,1,newsobserver.com,news,The News&Observer,
8324739066,eng,True,2024-09-17,10:19:30,2024-09-17T10:19:30Z,2024-09-17T10:18:55Z,news,0.0,https://www.yahoo.com/news/apparent-trump-assassination-attempt-highlights-100453076.html,New apparent Trump assassination attempt highlights Secret Service strains,"Police continue investigation of gunman at Trump International Golf Club in West Palm Beach

By Andy Sullivan, Helen Coster, Tim Reid and Richard Cowan

WASHINGTON (Reuters) - Two months after Donald ...",[],https://media.zenfs.com/en/reuters.com/16a6da7fde789c580a7d03f036e0362b,0.0275,464264370,1,yahoo.com,news,Yahoo,
8324737804,eng,True,2024-09-17,10:19:00,2024-09-17T10:19:00Z,2024-09-17T10:18:09Z,news,0.0,https://www.peacefmonline.com/pages/local/tech/202409/509465.php,TikTok Says US Ban Would Have 'Staggering' Impact On Free Speech,"TikTok argued in court on Monday that a US law - which would see it banned unless it is sold by ByteDance - would have a ""staggering"" impact on the free speech of its US users.

The law was prompted ...",[],https://cdn.peacefmonline.com/photos/news/202212/425756026_732376.jpg,-0.2706,464264340,1,peacefmonline.com,news,Peace Fm Online - Ghana News,
8324735308,eng,False,2024-09-17,10:17:23,2024-09-17T10:17:23Z,2024-09-17T10:16:36Z,news,0.0,https://newstalk1280.com/ixp/76/p/where-to-vote-owensboro-daviess-county-2024/,The 14 Voting Precints in Owensboro-Daviess County for the General Election,"We are less than two months away from the 2024 Presidential Election. If you live in Owensboro-Daviess County, here's a list of the precincts that will be available for you on Tuesday, November 5th as ...","{'uri': ['chadwick_benefield@newstalk1280.com'], 'name': ['Chadwick Benefield'], 'type': ['author'], 'isAgency': [False]}",https://townsquare.media/site/76/files/2024/09/attachment-WHERE-TO-VOTE-IN-OWENSBORO-DAVIESS-COUNTY.jpg?w=1200&q=75&format=natural,0.0431,464264243,1,newstalk1280.com,news,NewsTalk 1280 WGBF,
8324730933,eng,True,2024-09-17,10:14:15,2024-09-17T10:14:15Z,2024-09-17T10:13:22Z,news,0.0,https://foreignaffairs.co.nz/2024/09/17/mil-osi-europe-motion-for-a-resolution-on-the-situation-in-venezuela-b10-0034-2024-2/,MIL-OSI Europe: MOTION FOR A RESOLUTION on the situation in Venezuela - B10-0034/2024,"Oihane Agirregoitia Martínez, Petras Auštrevičius, Malik Azmani, Dan Barna, Benoit Cassart, Olivier Chastel, Karin Karlsbro, Ilhan Kyuchyuk, Nathalie Loiseau, Urmas Paet, Hilde Vautmans, Lucia ...","{'uri': ['mil_osi_publisher@foreignaffairs.co.nz'], 'name': ['Mil-Osi Publisher'], 'type': ['author'], 'isAgency': [False]}",,0.6784,464264055,29,foreignaffairs.co.nz,news,foreignaffairs.co.nz,
8324730934,eng,True,2024-09-17,10:14:07,2024-09-17T10:14:07Z,2024-09-17T10:13:22Z,news,0.0,https://foreignaffairs.co.nz/2024/09/17/mil-osi-europe-motion-for-a-resolution-on-the-situation-in-venezuela-b10-0034-2024/,MIL-OSI Europe: MOTION FOR A RESOLUTION on the situation in Venezuela - B10-0034/2024,"Oihane Agirregoitia Martínez, Petras Auštrevičius, Malik Azmani, Dan Barna, Benoit Cassart, Olivier Chastel, Karin Karlsbro, Ilhan Kyuchyuk, Nathalie Loiseau, Urmas Paet, Hilde Vautmans, Lucia ...","{'uri': ['mil_osi_publisher@foreignaffairs.co.nz'], 'name': ['Mil-Osi Publisher'], 'type': ['author'], 'isAgency': [False]}",,0.6784,464264047,29,foreignaffairs.co.nz,news,foreignaffairs.co.nz,
8324730939,eng,False,2024-09-17,10:13:48,2024-09-17T10:13:48Z,2024-09-17T10:13:22Z,news,0.0,https://foreignaffairs.co.nz/2024/09/17/mil-osi-europe-motion-for-a-resolution-on-the-situation-in-venezuela-b10-0034-2024-3/,MIL-OSI Europe: MOTION FOR A RESOLUTION on the situation in Venezuela - B10-0034/2024,"Oihane Agirregoitia Martínez, Petras Auštrevičius, Malik Azmani, Dan Barna, Benoit Cassart, Olivier Chastel, Karin Karlsbro, Ilhan Kyuchyuk, Nathalie Loiseau, Urmas Paet, Hilde Vautmans, Lucia ...","{'uri': ['mil_osi_publisher@foreignaffairs.co.nz'], 'name': ['Mil-Osi Publisher'], 'type': ['author'], 'isAgency': [False]}",,0.6784,464264028,29,foreignaffairs.co.nz,news,foreignaffairs.co.nz,
2024-09-487661896,eng,True,2024-09-17,10:13:47,2024-09-17T10:13:47Z,2024-09-17T09:39:03Z,news,0.0,https://www.thenewstribune.com/news/nation-world/national/article292606684.html,More Than Half of Republicans Believe Haitians Are Eating Pets: Poll,"More than half of Trump supporters believe the unsubstantiated claim made by the former president that Haitian immigrants are abducting and eating cats and dogs, according to a new poll.

Trump's ...","{'uri': ['martha_mchardy@thenewstribune.com'], 'name': ['Martha McHardy'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/bfu43x/picture292606669/alternates/LANDSCAPE_1140/8c41ad72-81f4-4d4a-a85c-4d60176dbba0,-0.0431,464264027,1,thenewstribune.com,news,The News Tribune,
2024-09-487661909,eng,True,2024-09-17,10:12:49,2024-09-17T10:12:49Z,2024-09-17T09:39:03Z,news,0.0,https://www.miamiherald.com/news/nation-world/national/article292606684.html,More Than Half of Republicans Believe Haitians Are Eating Pets: Poll,"More than half of Trump supporters believe the unsubstantiated claim made by the former president that Haitian immigrants are abducting and eating cats and dogs, according to a new poll.

Trump's ...","{'uri': ['martha_mchardy@miamiherald.com'], 'name': ['Martha McHardy'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/bfu43x/picture292606669/alternates/LANDSCAPE_1140/8c41ad72-81f4-4d4a-a85c-4d60176dbba0,-0.0431,464263969,1,miamiherald.com,news,Miami Herald,
8324727693,eng,False,2024-09-17,10:11:47,2024-09-17T10:11:47Z,2024-09-17T10:11:35Z,news,0.6784,https://www.thestar.com.my/news/world/2024/09/17/new-apparent-trump-assassination-attempt-highlights-secret-service-strains,New apparent Trump assassination attempt highlights Secret Service strains,"WASHINGTON (Reuters) - Two months after Donald Trump narrowly survived an assassination attempt, a gunman hid undetected for nearly 12 hours on the edge of the golf course where Trump played on Sunday ...",[],https://apicms.thestar.com.my/uploads/images/2024/09/17/2916970.jpg,0.0275,464263907,1,thestar.com.my,news,The Star ,eng-9909931
2024-09-487659743,eng,False,2024-09-17,10:11:17,2024-09-17T10:11:17Z,2024-09-17T10:00:00Z,news,0.6039,https://thehill.com/homenews/campaign/4883024-trump-assassination-attempt-campaign/,The Memo: Attempt on Trump's life reverberates in White House race,"The 2024 presidential election campaign took another dramatic lurch Sunday, when the Secret Service foiled an apparent assassination attempt against former President Trump.

On this occasion, unlike ...","{'uri': ['niall_stanage@thehill.com'], 'name': ['Niall Stanage'], 'type': ['author'], 'isAgency': [False]}",https://thehill.com/wp-content/uploads/sites/2/2024/09/AP24256801720496-e1726180709936.jpg?strip=1&w=640,-0.1294,464263877,1,thehill.com,news,The Hill,eng-9909211
8324722403,eng,True,2024-09-17,10:10:02,2024-09-17T10:10:02Z,2024-09-17T10:08:01Z,news,0.0,https://www.dailymail.co.uk/wires/reuters/article-13859511/New-apparent-Trump-assassination-attempt-highlights-Secret-Service-strains.html,New apparent Trump assassination attempt highlights Secret Service...,"By Andy Sullivan, Helen Coster, Tim Reid and Richard Cowan

WASHINGTON, Sept 17 (Reuters) - Two months after Donald Trump narrowly survived an assassination attempt, a gunman hid undetected for nearly ...",[],,0.0275,464263802,1,dailymail.co.uk,news,Daily Mail Online,
8324720841,eng,False,2024-09-17,10:08:20,2024-09-17T10:08:20Z,2024-09-17T10:07:04Z,news,0.6667,https://ca.news.yahoo.com/apparent-trump-assassination-attempt-highlights-100453076.html,New apparent Trump assassination attempt highlights Secret Service strains,"Police continue investigation of gunman at Trump International Golf Club in West Palm Beach

By Andy Sullivan, Helen Coster, Tim Reid and Richard Cowan

WASHINGTON (Reuters) - Two months after Donald ...",[],https://media.zenfs.com/en/reuters.com/16a6da7fde789c580a7d03f036e0362b,0.0275,464263700,1,ca.news.yahoo.com,news,Yahoo,eng-9909931
2024-09-487656585,eng,False,2024-09-17,10:08:16,2024-09-17T10:08:16Z,2024-09-17T10:04:53Z,news,0.6314,https://www.reuters.com/world/us/new-apparent-trump-assassination-attempt-highlights-secret-service-strains-2024-09-17/,New apparent Trump assassination attempt highlights Secret Service strains,"WASHINGTON, Sept 17 (Reuters) - Two months after Donald Trump narrowly survived an assassination attempt, a gunman hid undetected for nearly 12 hours on the edge of the golf course where Trump played ...","{'uri': ['tim_reid@reuters.com'], 'name': ['Tim Reid'], 'type': ['author'], 'isAgency': [False]}",https://www.reuters.com/resizer/v2/DNA7HSEZKJJD7MGIGQUIKALLIE.jpg?auth=b3794a6a82d1feb5ae1e600cc3701c9417a2cffc87b7ed80cb5e097c79190935&height=1005&width=1920&quality=80&smart=true,-0.1686,464263696,1,reuters.com,news,Reuters,eng-9909931
8324721854,eng,False,2024-09-17,10:08:02,2024-09-17T10:08:02Z,2024-09-17T10:07:38Z,news,0.0,https://www.marketscreener.com/news/latest/New-apparent-Trump-assassination-attempt-highlights-Secret-Service-strains-47883315/,New apparent Trump assassination attempt highlights Secret Service strains,"WASHINGTON (Reuters) - Two months after Donald Trump narrowly survived an assassination attempt, a gunman hid undetected for nearly 12 hours on the edge of the golf course where Trump played on Sunday ...",[],https://www.marketscreener.com/images/reuters/2024-09/2024-09-17T100453Z_1_LYNXMPEK8G09H_RTROPTP_3_USA-ELECTION-TRUMP.JPG,0.0275,464263682,1,marketscreener.com,news,Market Screener,
8324721011,eng,False,2024-09-17,10:07:30,2024-09-17T10:07:30Z,2024-09-17T10:07:09Z,news,0.4784,https://www.devdiscourse.com/article/politics/3089500-secret-service-crisis-staffing-shortages-amidst-trumps-security-woes,Secret Service Crisis: Staffing Shortages Amidst Trump's Security Woes | Politics,"The U.S. Secret Service, understaffed by 400 employees, faces unprecedented strain as it protects Donald Trump and other officials during the final stages of the 2024 presidential election. Recent ...",[],https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/02_08_2024_23_55_07_2921805.png?width=920&format=jpeg,-0.1765,464263650,15,devdiscourse.com,news,Devdiscourse,eng-9909931
8324716714,eng,False,2024-09-17,10:04:28,2024-09-17T10:04:28Z,2024-09-17T10:04:14Z,news,0.0,https://www.hollywoodreporter.com/news/politics-news/michael-ealy-anika-noni-rose-estelle-psa-gotv-november-2024-election-1236003918/,Hollywood Stars from Marginalized Communities Urge Fellow Americans to Get Out to Vote in New PSA (Exclusive),"2024 Emmys Live Blog: Instant Analysis, Stats, Fun Facts and Reporting From Inside the Ceremony

A half-dozen showbiz figures, each of whom hails from a marginalized community within America, have ...","{'uri': ['scott_feinberg@hollywoodreporter.com'], 'name': ['Scott Feinberg'], 'type': ['author'], 'isAgency': [False]}",https://www.hollywoodreporter.com/wp-content/uploads/2024/09/Icon-Mann.jpg?w=1296&h=730&crop=1,0.2471,464263468,1,hollywoodreporter.com,news,The Hollywood Reporter,
2024-09-487651306,eng,False,2024-09-17,10:02:08,2024-09-17T10:02:08Z,2024-09-17T09:48:04Z,news,0.4941,https://m.economictimes.com/news/international/world-news/2024-us-presidential-election-are-you-eligible-to-vote-here-are-the-state-wise-voter-registration-deadlines/articleshow/113422431.cms,2024 US Presidential Election: Are you eligible to vote? Here are the state-wise voter registration deadlines,"Nearly all US citizens aged 18 and above are eligible to vote in the 2024 presidential election. However, certain states have restrictions that bar convicted felons and individuals with specific ...",[],"https://img.etimg.com/thumb/width-1200,height-900,imgsize-360868,resizemode-75,msid-113422431/news/international/world-news/2024-us-presidential-election-are-you-eligible-to-vote-here-are-the-state-wise-voter-registration-deadlines.jpg",0.0824,464263328,1,m.economictimes.com,news,The Economic Times,eng-9903444
2024-09-487650360,eng,True,2024-09-17,10:02:05,2024-09-17T10:02:05Z,2024-09-17T09:39:03Z,news,0.0,https://www.kansascity.com/news/nation-world/national/article292606684.html,More Than Half of Republicans Believe Haitians Are Eating Pets: Poll,"More than half of Trump supporters believe the unsubstantiated claim made by the former president that Haitian immigrants are abducting and eating cats and dogs, according to a new poll.

Trump's ...","{'uri': ['martha_mchardy@kansascity.com'], 'name': ['Martha McHardy'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/bfu43x/picture292606669/alternates/LANDSCAPE_1140/8c41ad72-81f4-4d4a-a85c-4d60176dbba0,-0.0431,464263325,1,kansascity.com,news,The Kansas City Star,
2024-09-487650249,eng,True,2024-09-17,10:00:45,2024-09-17T10:00:45Z,2024-09-17T09:39:03Z,news,0.0,https://www.theolympian.com/news/nation-world/national/article292606684.html,More Than Half of Republicans Believe Haitians Are Eating Pets: Poll,"More than half of Trump supporters believe the unsubstantiated claim made by the former president that Haitian immigrants are abducting and eating cats and dogs, according to a new poll.

Trump's ...","{'uri': ['martha_mchardy@theolympian.com'], 'name': ['Martha McHardy'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/bfu43x/picture292606669/alternates/LANDSCAPE_1140/8c41ad72-81f4-4d4a-a85c-4d60176dbba0,-0.0431,464263245,1,theolympian.com,news,The  Olympian,
8324704320,eng,True,2024-09-17,09:56:51,2024-09-17T09:56:51Z,2024-09-17T09:56:37Z,news,0.5098,https://economictimes.indiatimes.com/news/international/world-news/2024-us-presidential-election-are-you-eligible-to-vote-here-are-the-state-wise-voter-registration-deadlines/articleshow/113422431.cms,2024 US Presidential Election: Are you eligible to vote? Here are the state-wise voter registration deadlines,"Nearly all US citizens aged 18 and above are eligible to vote in the 2024 presidential election. However, certain states have restrictions that bar convicted felons and individuals with specific ...",[],"https://img.etimg.com/thumb/msid-113423246,width-1200,height-630,imgsize-360868,overlay-economictimes/photo.jpg",0.1216,464263011,1,economictimes.indiatimes.com,news,Economic Times,
2024-09-487646475,eng,True,2024-09-17,09:56:11,2024-09-17T09:56:11Z,2024-09-17T09:39:03Z,news,0.0,https://www.kentucky.com/news/nation-world/national/article292606684.html,More Than Half of Republicans Believe Haitians Are Eating Pets: Poll,"More than half of Trump supporters believe the unsubstantiated claim made by the former president that Haitian immigrants are abducting and eating cats and dogs, according to a new poll.

Trump's ...","{'uri': ['martha_mchardy@kentucky.com'], 'name': ['Martha McHardy'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/bfu43x/picture292606669/alternates/LANDSCAPE_1140/8c41ad72-81f4-4d4a-a85c-4d60176dbba0,-0.0431,464262971,1,kentucky.com,news,Lexington Herald Leader,
