uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri
8320675552,eng,False,2024-09-14,04:49:42,2024-09-14T04:49:42Z,2024-09-14T04:49:07Z,news,0.6431,https://www.skynews.com.au/world-news/united-states/us-pop-star-taylor-swifts-endorsement-of-vp-kamala-harris-for-president-drives-more-than-400k-visitors-to-election-website/news-story/785e81820512bfb3c2fa78f8f7be21c6,Taylor Swift's endorsement of VP Kamala Harris sees immediate impact,"Taylor Swift's endorsement of Kamala Harris has had an immediate impact, driving more than 400,000 visitors to a US election website after she revealed how she intended to vote.

Following a crucial ...",[],https://content.api.news/v3/images/bin/d70fe4c04974c6e3d6ce67018ab14a7e,0.1216,463985382,1,skynews.com.au,news,Sky News Australia,eng-9900492
8320668344,eng,True,2024-09-14,04:40:16,2024-09-14T04:40:16Z,2024-09-14T04:38:09Z,news,0.0,http://uniindia.com/~/trump-says-voting-for-harris-voting-for-war-with-russia/World/news/3283122.html,Trump says voting for Harris voting for war with Russia,"Washington, Sep 14 (UNI) A vote for US Vice President Kamala Harris in the 2024 presidential election is a vote in favor of war with Russia, former US President Donald Trump said.

""A vote for Comrade ...",[],https://www.uniindia.com/cms/gall_content/2024/9/2024_9$largeimg14_Sep_2024_100330757.jpg,-0.051,463984816,1,uniindia.com,news,http://www.uniindia.com/fadnavis-orders-probe-into-mumbai-pub-fire/states/news/1090400.html,
8320668346,eng,True,2024-09-14,04:39:49,2024-09-14T04:39:49Z,2024-09-14T04:38:09Z,news,0.0,http://uniindia.com/news/world/trump-says-voting-for-harris-voting-for-war-with-russia/3283122.html,Trump says voting for Harris voting for war with Russia,"Washington, Sep 14 (UNI) A vote for US Vice President Kamala Harris in the 2024 presidential election is a vote in favor of war with Russia, former US President Donald Trump said.

""A vote for Comrade ...",[],https://www.uniindia.com/cms/gall_content/2024/9/2024_9$largeimg14_Sep_2024_100330757.jpg,-0.051,463984789,1,uniindia.com,news,http://www.uniindia.com/fadnavis-orders-probe-into-mumbai-pub-fire/states/news/1090400.html,
8320668359,eng,False,2024-09-14,04:39:09,2024-09-14T04:39:09Z,2024-09-14T04:38:09Z,news,0.0,http://uniindia.com/trump-says-voting-for-harris-voting-for-war-with-russia/world/news/3283122.html,Trump says voting for Harris voting for war with Russia,"Washington, Sep 14 (UNI) A vote for US Vice President Kamala Harris in the 2024 presidential election is a vote in favor of war with Russia, former US President Donald Trump said.

""A vote for Comrade ...",[],https://www.uniindia.com/cms/gall_content/2024/9/2024_9$largeimg14_Sep_2024_100330757.jpg,-0.051,463984749,1,uniindia.com,news,http://www.uniindia.com/fadnavis-orders-probe-into-mumbai-pub-fire/states/news/1090400.html,
2024-09-484870513,eng,True,2024-09-14,04:30:39,2024-09-14T04:30:39Z,2024-09-14T03:45:13Z,news,0.0,https://in.investing.com/news/world-news/sunita-williams-to-cast-vote-in-us-presidential-elections-from-space-4428339,Sunita Williams to cast vote in US presidential elections from space By IANS,"Washington, Sep 14 (IANS) Indian-origin astronaut Sunita Williams and her fellow NASA colleague Butch Wilmore, currently stuck on the International Space Station (ISS), expressed their anticipation on ...",[],https://i-invdn-com.investing.com/news/LYNXNPEC2E0U7_L.jpg,0.1686,463984239,1,in.investing.com,news,Investing.com India,
8320660549,eng,True,2024-09-14,04:29:13,2024-09-14T04:29:13Z,2024-09-14T04:28:50Z,news,0.0,https://www.newsweek.com/full-list-republicans-vowing-certify-2024-election-results-1953808,Full list of Republicans vowing to certify 2024 election results,"A bipartisan group in Congress has vowed to certify the 2024 election results and attend the inauguration of the winner, according to a letter signed on Thursday.

New Jersey Democratic Representative ...","{'uri': ['anna_commander@newsweek.com'], 'name': ['Anna Commander'], 'type': ['author'], 'isAgency': [False]}",https://d.newsweek.com/en/full/2471340/voting-machine.webp?w=1600&h=900&q=88&f=498c176707ce57f5bc34dff87350cdd8,0.1765,463984153,1,newsweek.com,news,Newsweek,
8320660114,eng,False,2024-09-14,04:28:43,2024-09-14T04:28:43Z,2024-09-14T04:28:11Z,news,0.5922,https://dnyuz.com/2024/09/14/full-list-of-republicans-vowing-to-certify-2024-election-results/,Full List of Republicans Vowing to Certify 2024 Election Results,"A bipartisan group in Congress has vowed to certify the 2024 election results and attend the inauguration of the winner, according to a letter signed on Thursday.

New Jersey Democratic Representative ...",[],https://dnyuz.com/wp-content/uploads/2024/09/Full-List-of-Republicans-Vowing-to-Certify-2024-Election-Results.jpg,0.1765,463984123,1,dnyuz.com,news,DNyuz,eng-9903170
8320659204,eng,False,2024-09-14,04:27:22,2024-09-14T04:27:22Z,2024-09-14T04:26:28Z,news,0.702,https://telanganatoday.com/fulfilling-civic-duty-sunita-williams-to-cast-vote-in-us-polls-from-space,Fulfilling civic duty: Sunita Williams to cast vote in US polls from space,"Both the astronauts, including Butch Wilmore, emphasised the significance of fulfilling their civic duty despite being in orbit

Both astronauts emphasised the significance of fulfilling their civic ...","{'uri': ['telangana_today@telanganatoday.com'], 'name': ['Telangana Today'], 'type': ['author'], 'isAgency': [False]}",https://media.telanganatoday.com/wp-content/uploads/2024/09/NASA-Astronauts.jpg,0.2235,463984042,1,telanganatoday.com,news,Telangana Today,zho-1686788
8320657284,eng,False,2024-09-14,04:23:28,2024-09-14T04:23:28Z,2024-09-14T04:23:13Z,news,0.0,https://ommcomnews.com/odisha-news/samaya-sahu-the-young-odia-trailblazer-making-waves-in-us-politics,Samaya Sahu: The Young Odia Trailblazer Making Waves In US Politics | Odisha,"Bhubaneswar: Samaya Sahu, a young Indian-American from Mayurbhanj district, Odisha, is creating a stir in the US political scene. As the youngest lifetime executive committee member of the New ...",[],https://ommcomnews.com/wp-content/uploads/2024/09/Samaya-Sahu.jpg,0.3804,463983808,1,ommcomnews.com,news,Ommcom News,
8320655004,eng,False,2024-09-14,04:20:10,2024-09-14T04:20:10Z,2024-09-14T04:19:55Z,news,0.7686,https://gazette.com/news/wex/north-carolina-sends-out-ballots-two-weeks-late-thanks-to-rfk-jr-lawsuit/article_0b3ba428-13d4-510b-a243-1a8f5324cb45.html,North Carolina sends out ballots two weeks late thanks to RFK Jr. lawsuit,"North Carolina will begin sending out ballots next week after a lawsuit from Robert F. Kennedy Jr. delayed the initial distribution, which would've made the state first in sending out ...","{'uri': ['washington_examiner@gazette.com'], 'name': ['Washington Examiner'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/custom/image/3f755dae-418c-11e8-a244-53852639d709.png?crop=235%2C235%2C1%2C0&resize=200%2C200&order=crop%2Cresize,-0.0118,463983610,1,gazette.com,news,Colorado Springs Gazette,eng-9903383
8320650177,eng,False,2024-09-14,04:14:12,2024-09-14T04:14:12Z,2024-09-14T04:12:57Z,news,0.0,https://www.worcesternews.co.uk/news/24583631.award-winning-travel-writer-share-tales-us-trip-worcester/,"Award-winning travel writer to share tales of 4,327-mile journey across USA","Simon Parker will share tales from his 4,327-mile cycling journey across 11 states in the lead-up to the 2024 US Presidential Election.

He embarked on the journey in efforts to understand America and ...",[],https://www.worcesternews.co.uk/resources/images/18304485/,0.1451,463983252,1,worcesternews.co.uk,news,Worcester News,
2024-09-484862140,eng,True,2024-09-14,04:14:02,2024-09-14T04:14:02Z,2024-09-14T03:57:09Z,news,0.0,https://www.tribuneindia.com/news/science-technology/sunita-williams-to-cast-vote-in-us-presidential-elections-from-space/,Sunita Williams to cast vote in US presidential elections from space - The Tribune,"Both astronauts emphasised the significance of fulfilling their civic duty despite being in orbit

Indian-origin astronaut Sunita Williams and her fellow NASA colleague Butch Wilmore, currently stuck ...",[],https://www.tribuneindia.com/sortd-service/imaginary/v22-01/jpg/large/high?url=dGhldHJpYnVuZS1zb3J0ZC1wcm8tcHJvZC1zb3J0ZC9tZWRpYTZlZjg0ZjcwLTcyNGQtMTFlZi1iMGJjLTYzOWMwMWNiNWNkMy5qcGc=,0.2,463983242,1,tribuneindia.com,news,Tribuneindia News Service,
2024-09-484860714,eng,False,2024-09-14,04:10:19,2024-09-14T04:10:19Z,2024-09-14T04:10:09Z,news,0.0,https://inshorts.com/en/news/sunita-williams-to-vote-in-us-elections-from-space-1726285931923,Sunita Williams to vote in US elections from space,"NASA astronauts Sunita Williams and Butch Wilmore, who're stuck in space and will likely remain there until February 2025, said they were looking forward to casting their ballot in the 2024 US ...","{'uri': ['shreyasi_banerjee@inshorts.com'], 'name': ['Shreyasi Banerjee'], 'type': ['author'], 'isAgency': [False]}",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2024/09_sep/14_sat/img_1726284389238_316.jpg?,0.098,463983019,1,inshorts.com,news,Inshorts - Stay Informed,
8320643870,eng,True,2024-09-14,04:04:44,2024-09-14T04:04:44Z,2024-09-14T04:04:32Z,news,0.0,https://www.orissapost.com/sunita-williams-to-cast-vote-in-us-presidential-elections-from-space/,Sunita Williams to cast vote in US presidential elections from space - OrissaPOST,"Washington: Indian-origin astronaut Sunita Williams and her fellow NASA colleague Butch Wilmore, currently stuck on the International Space Station (ISS), expressed their anticipation Saturday for ...",[],https://www.orissapost.com/wp-content/uploads/2024/08/Sunita-Williams-NASA.png,0.1137,463982684,1,orissapost.com,news,"Odisha News, Odisha Latest news, Odisha Daily - OrissaPOST",
8320639536,eng,True,2024-09-14,03:57:27,2024-09-14T03:57:27Z,2024-09-14T03:57:06Z,news,0.0,https://dnyuz.com/2024/09/13/bill-maher-is-dumbfounded-by-taylor-swifts-influence-on-male-voters-after-kamala-harris-endorsement/,Bill Maher Is Dumbfounded By Taylor Swift's Influence On Male Voters After Kamala Harris Endorsement,"On Friday's episode of Real Time with Bill Maher, the comedian marveled at Taylor Swift's influence after she previously announced her endorsement of Kamala Harris and drove more than 400,000 ...",[],https://dnyuz.com/wp-content/uploads/2024/09/Bill-Maher-Is-Dumbfounded-By-Taylor-Swifts-Influence-On-Male.jpg,0.1373,463982247,1,dnyuz.com,news,DNyuz,
2024-09-484853091,eng,True,2024-09-14,03:55:26,2024-09-14T03:55:26Z,2024-09-14T03:39:07Z,news,0.0,https://internewscast.com/news/bill-maher-surprised-by-taylor-swifts-impact-on-male-voters-following-kamala-harris-endorsement/,"""Bill Maher Surprised by Taylor Swift's Impact on Male Voters Following Kamala Harris Endorsement"" - Internewscast Journal","Bill Maher might want to pick up a ticket to the Eras Tour on his way to the polls.

On Friday's episode of Real Time with Bill Maher, the comedian marveled at Taylor Swift's influence after she ...",[],https://internewscast.com/wp-content/uploads/2024/01/ic_launcher.png,0.1608,463982126,1,internewscast.com,news,Internewscast Journal,
2024-09-484852934,eng,False,2024-09-14,03:54:54,2024-09-14T03:54:54Z,2024-09-14T03:44:10Z,news,0.7373,https://weeklyvoice.com/sunita-williams-to-cast-vote-in-us-presidential-elections-from-space/,Sunita Williams to cast vote in US presidential elections from space,"Washington, Sep 14 (VOICE) Indian-origin astronaut Sunita Williams and her fellow NASA colleague Butch Wilmore, currently stuck on the International Space Station (ISS), expressed their anticipation ...",[],https://i0.wp.com/weeklyvoice.com/wp-content/uploads/2024/09/202409143222436.png,0.1686,463982094,1,weeklyvoice.com,news,Weekly Voice,zho-1686788
2024-09-484852933,eng,True,2024-09-14,03:54:36,2024-09-14T03:54:36Z,2024-09-14T03:44:16Z,news,0.7373,https://weeklyvoice.com/sunita-williams-to-cast-vote-in-us-presidential-elections-from-space-2/,Sunita Williams to cast vote in US presidential elections from space,"Washington, Sep 14 (VOICE) Indian-origin astronaut Sunita Williams and her fellow NASA colleague Butch Wilmore, currently stuck on the International Space Station (ISS), expressed their anticipation ...",[],https://i0.wp.com/weeklyvoice.com/wp-content/uploads/2024/09/202409143222436-1.png,0.1686,463982076,1,weeklyvoice.com,news,Weekly Voice,
8320637337,eng,True,2024-09-14,03:53:50,2024-09-14T03:53:50Z,2024-09-14T03:53:11Z,news,0.451,https://www.jpost.com/opinion/article-819843,US-Israel relations would improve with a Harris administration,"Richard H. Schwartz believes that US-Israel relations would improve with a Harris administration. Schwartz believes that a Trump administration would increase climate change threats.

The 2024 ...",[],"https://images.jpost.com/image/upload/f_auto,fl_lossy/c_fill,g_faces:center,h_407,w_690/621565",0.2078,463982030,1,jpost.com,news,The Jerusalem Post,
8320634398,eng,True,2024-09-14,03:50:58,2024-09-14T03:50:58Z,2024-09-14T03:50:36Z,news,0.7216,https://www.socialnews.xyz/2024/09/13/sunita-williams-to-cast-vote-in-us-presidential-elections-from-space/,Sunita Williams to cast vote in US presidential elections from space,"Washington, Sep 14 (SocialNews.XYZ) Indian-origin astronaut Sunita Williams and her fellow NASA colleague Butch Wilmore, currently stuck on the International Space Station (ISS), expressed their ...",[],https://i0.wp.com/www.socialnews.xyz/wp-content/uploads/2024/09/14/202409143222436.jpg?fit=8256%2C5504&quality=80&zoom=1&ssl=1?v=1726285816,0.1137,463981858,1,socialnews.xyz,news,Social News XYZ,
2024-09-484851388,eng,False,2024-09-14,03:50:22,2024-09-14T03:50:22Z,2024-09-14T03:50:09Z,news,0.451,https://m.jpost.com/opinion/article-819843,US-Israel relations would improve with a Harris administration,"Richard H. Schwartz believes that US-Israel relations would improve with a Harris administration. Schwartz believes that a Trump administration would increase climate change threats.

The 2024 ...",[],"https://images.jpost.com/image/upload/q_auto/f_auto,fl_lossy/c_fill,g_faces:center,h_407,w_690/621565",0.2863,463981822,1,m.jpost.com,news,The Jerusalem Post | JPost.com,eng-9896080
8320623674,eng,False,2024-09-14,03:33:48,2024-09-14T03:33:48Z,2024-09-14T03:33:23Z,news,0.5098,https://deadline.com/2024/09/bill-maher-dumbfounded-taylor-swift-influence-male-voters-kamala-harris-endorsement-1236087850/,Bill Maher Is Dumbfounded By Taylor Swift's Influence On Male Voters After Kamala Harris Endorsement,"On Friday's episode of Real Time with Bill Maher, the comedian marveled at Taylor Swift's influence after she previously announced her endorsement of Kamala Harris and drove more than 400,000 ...","{'uri': ['glenn_garner@deadline.com'], 'name': ['Glenn Garner'], 'type': ['author'], 'isAgency': [False]}",https://deadline.com/wp-content/uploads/2024/09/Real-Time-Bill-Maher-Taylor-Swift-Kamala-Harris-Endorsement.jpg?w=1024,0.1373,463980828,1,deadline.com,news,Deadline,eng-9898353
8320620520,eng,False,2024-09-14,03:28:57,2024-09-14T03:28:57Z,2024-09-14T03:28:12Z,news,0.7647,https://conservativeangle.com/north-carolina-sends-out-ballots-two-weeks-late-thanks-to-rfk-jr-lawsuit/,North Carolina sends out ballots two weeks late thanks to RFK Jr. lawsuit - Conservative Angle,"North Carolina will begin sending out ballots next week after a lawsuit from Robert F. Kennedy Jr. delayed the initial distribution, which would've made the state first in sending out ...",[],,-0.0118,463980537,1,conservativeangle.com,news,Brigitte Gabriel,eng-9903383
8320615299,eng,False,2024-09-14,03:20:18,2024-09-14T03:20:18Z,2024-09-14T03:20:02Z,news,0.8353,https://www.onlanka.com/news/imf-to-resume-sri-lanka-program-discussions-following-presidential-election.html,IMF to resume Sri Lanka program discussions following Presidential Election - Sri Lanka,"At a recent IMF press briefing, Julie Kozack, Director of the Communications Department, provided updates on Sri Lanka's economic situation, ongoing reforms, and the upcoming presidential ...",[],https://www.onlanka.com/wp-content/uploads/2024/09/julie-kozack.jpg,0.2392,463980018,1,onlanka.com,news,ONLANKA News :. Latest Sri Lanka Breaking News Updates | Lanka News,eng-9901180
8320610954,eng,False,2024-09-14,03:13:23,2024-09-14T03:13:23Z,2024-09-14T03:13:09Z,news,0.8627,https://www.ntd.com/tiktok-faces-crucial-court-hearing-that-could-decide-fate-in-us_1016901.html,TikTok Faces Crucial Court Hearing That Could Decide Fate in US,WASHINGTON -- TikTok and parent company ByteDance face a key court hearing on Monday in a legal battle seeking to block a law that could ban the app used by 170 million Americans as soon as Jan. ...,[],https://i.ntd.com/assets/uploads/2024/09/id1016902-2024-09-13T191051Z_7_LYNXMPEK8C0BU_RTROPTP_4_USA-TIKTOK.jpg,-0.1373,463979603,1,ntd.com,news,NTD,eng-9899553
8320609103,eng,True,2024-09-14,03:11:07,2024-09-14T03:11:07Z,2024-09-14T03:10:39Z,news,0.0,https://gazette.com/news/wex/watch-live-trump-holds-rally-in-las-vegas/article_06bae617-51cd-5b87-95ef-a53538c737b5.html,WATCH LIVE: Trump holds rally in Las Vegas,"Former President Donald Trump will speak around 10 p.m. at a rally in Las Vegas.

CLICK HERE TO READ MORE FROM THE WASHINGTON EXAMINER

Nevada is a critical battleground state in the 2024 presidential ...","{'uri': ['washington_examiner@gazette.com'], 'name': ['Washington Examiner'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/custom/image/3f755dae-418c-11e8-a244-53852639d709.png?crop=235%2C235%2C1%2C0&resize=200%2C200&order=crop%2Cresize,-0.2235,463979467,1,gazette.com,news,Colorado Springs Gazette,
8320601962,eng,False,2024-09-14,02:58:57,2024-09-14T02:58:57Z,2024-09-14T02:58:44Z,news,0.7098,https://www.washingtonexaminer.com/news/campaigns/presidential/3154527/north-carolina-sends-out-ballots-two-weeks-late-rfk-lawsuit/,North Carolina sends out ballots two weeks late thanks to RFK Jr. lawsuit - Washington Examiner,"Kennedy won his lawsuit against the state, resulting in them taking his name off the ballot as he had requested. Kennedy did so in order to prevent taking votes away from the candidate he endorsed, ...","{'uri': ['ross_o_keefe@washingtonexaminer.com'], 'name': [""Ross O'Keefe""], 'type': ['author'], 'isAgency': [False]}",https://www.washingtonexaminer.com/wp-content/uploads/2024/08/RFK-Trump-rally-scaled.webp,0.0588,463978737,1,washingtonexaminer.com,news,Washington Examiner,eng-9903383
8320599492,eng,False,2024-09-14,02:54:15,2024-09-14T02:54:15Z,2024-09-14T02:53:48Z,news,0.7647,https://www.ndtv.com/world-news/sunita-williams-butch-willmore-on-2024-us-presidential-elections-boeing-starliner-international-space-station-6561682,"Sunita Williams To Vote In US Election From Space: ""It Is Pretty Cool""","Sunita Williams and Butch Wilmore are scheduled to return in February with Elon Musk's SpaceX.

Indian-origin astronaut Sunita Williams, who is stuck on the International Space Station (ISS), today ...","{'uri': ['pushkar_tiwari@ndtv.com'], 'name': ['Pushkar Tiwari'], 'type': ['author'], 'isAgency': [False]}",https://c.ndtvimg.com/2024-09/6fcavja8_sunita-williams-butch-wilmore_625x300_14_September_24.jpeg?ver-20240615.100,0.1451,463978455,1,ndtv.com,news,NDTV,zho-1686788
8320596058,eng,False,2024-09-14,02:48:44,2024-09-14T02:48:44Z,2024-09-14T02:47:29Z,news,0.0,https://s24526.pcdn.co/news/1667053/cant-happy-for-wilkes-students-getting-to-see-hear-vp-harris,"Cant happy for Wilkes students getting to see, hear VP Harris","WILKES-BARRE -- Wilkes University president Dr. Greg Cant on Friday said the 2024 presidential election has special meaning for him and wife, Angela -- it's the first U.S. election that they will vote ...","{'uri': ['william_o_boyle@s24526.pcdn.co'], 'name': [""William O'Boyle""], 'type': ['author'], 'isAgency': [False]}",https://s24526.pcdn.co/wp-content/uploads/2024/09/130909729_web1_greg.cant.jpg.optimal.jpg,0.3725,463978124,1,s24526.pcdn.co,news,Times Leader,
8320589577,eng,False,2024-09-14,02:35:44,2024-09-14T02:35:44Z,2024-09-14T02:34:06Z,news,0.0,https://pakobserver.net/pak-us-ties-and-global-security/,Pak-US ties and global security - Pakistan Observer,"PAKISTAN and the United States have shared a relationship that, while not without its complexities, has consistently demonstrated resilience, adaptability, and mutual benefit. This partnership, forged ...",[],https://pakobserver.net/wp-content/uploads/2024/03/abdullah.webp,0.2941,463977344,1,pakobserver.net,news,Pakistan Observer,
8320586690,eng,False,2024-09-14,02:30:25,2024-09-14T02:30:25Z,2024-09-14T02:30:09Z,news,0.0,https://ceylontoday.lk/2024/09/14/nation-braces-for-possible-tensions/,Nation Braces for Possible Tensions - Ceylon Today,"Various political parties have expressed concerns that after 18 September, there may be heightened tensions regarding the elections, even though no widespread violence was reported so far during the ...","{'uri': ['mithun_jayawardena@ceylontoday.lk'], 'name': ['Mithun Jayawardena'], 'type': ['author'], 'isAgency': [False]}",https://ceylontoday.lk/wp-content/uploads/2022/04/Police-urge.jpg,-0.098,463977025,1,ceylontoday.lk,news,CeylonToday,
2024-09-484791635,eng,False,2024-09-14,01:21:24,2024-09-14T01:21:24Z,2024-09-14T00:01:00Z,news,0.5255,https://www.yourerie.com/pennsylvania-politics/your-local-election-hq/watch-vice-president-kamala-harris-speaks-at-rally-in-wilkes-barre/,WATCH: Vice President Kamala Harris speaks at rally in Wilkes-Barre,"WILKES-BARRE, LUZERNE COUNTY (WBRE/WYOU) -- Vice President Kamala Harris made a campaign stop in Wilkes-Barre Friday ahead of the 2024 Presidential Election.

The race for the White House ran through ...",[],https://www.yourerie.com/wp-content/uploads/sites/27/2024/09/KAMALA-HARRIS-WILKES-BARRE-PA.jpg?strip=1&w=640,-0.0902,463972884,1,yourerie.com,news,WJET-TV,eng-9903292
